Sigla;Código;Município;1991;2000;2010
BA;2926608;Ribeira do Pombal;39.94;33.26;16.88
BA;2926657;Ribeirão do Largo;40.92;23.99;10.66
BA;2926707;Rio de Contas;48.92;28.19;16.88
BA;2926806;Rio do Antônio;65.06;46.54;23.62
BA;2926905;Rio do Pires;48.74;30.16;19.86
BA;2927002;Rio Real;39.99;32.65;20.48
BA;2927101;Rodelas;21.91;20.75;19.94
BA;2927200;Ruy Barbosa;54.15;38.35;20.18
BA;2927309;Salinas da Margarida;40.96;32.43;21.21
BA;2927408;Salvador;12.19;7.69;3.97
BA;2927507;Santa Bárbara;47.49;37.74;21.75
BA;2927606;Santa Brígida;55.05;55.05;30.29
BA;2927705;Santa Cruz Cabrália;41.81;17.23;16.19
BA;2927804;Santa Cruz da Vitória;58.93;25.94;19.3
BA;2927903;Santa Inês;56.67;20.31;15.08
BA;2928000;Santaluz;46.29;28.89;18.6
BA;2928059;Santa Luzia;42.81;29.89;13.38
BA;2928109;Santa Maria da Vitória;43.96;39.68;18.78
BA;2928208;Santana;42.21;37.85;17.9
BA;2928307;Santanópolis;53.73;40.58;22.4
BA;2928406;Santa Rita de Cássia;58.17;49.85;29.04
BA;2928505;Santa Teresinha;47.88;33.47;27.05
BA;2928604;Santo Amaro;32.7;20.19;12.82
BA;2928703;Santo Antônio de Jesus;28.49;15.81;6.47
BA;2928802;Santo Estêvão;35.51;33.12;17.49
BA;2928901;São Desidério;52.6;34.86;25.76
BA;2928950;São Domingos;37.63;19.12;10.06
BA;2929008;São Félix;41.63;26.53;14.31
BA;2929057;São Félix do Coribe;35.52;30.1;11.33
BA;2929107;São Felipe;43.54;25.91;20.45
BA;2929206;São Francisco do Conde;39.39;26.14;6.41
BA;2929255;São Gabriel;60.83;43.45;22.86
BA;2929305;São Gonçalo dos Campos;47.78;26.89;8.81
BA;2929354;São José da Vitória;63.34;32.82;12.55
BA;2929370;São José do Jacuípe;44.4;38.31;14.85
BA;2929404;São Miguel das Matas;43.26;23.56;20.26
BA;2929503;São Sebastião do Passé;26.68;20.36;12.11
BA;2929602;Sapeaçu;41.92;30.82;17.63
BA;2929701;Sátiro Dias;52.29;55.39;31.15
BA;2929750;Saubara;44.45;17.13;17.65
BA;2929800;Saúde;53.4;40.8;27.72
BA;2929909;Seabra;44.36;33.41;22.15
BA;2930006;Sebastião Laranjeiras;40.26;33.37;15.31
BA;2930105;Senhor do Bonfim;42.03;23.73;12.75
BA;2930154;Serra do Ramalho;74.05;50.42;28.5
BA;2930204;Sento Sé;51.35;40.7;25.61
BA;2930303;Serra Dourada;68.79;47.11;25.58
BA;2930402;Serra Preta;51.33;38.94;23.2
BA;2930501;Serrinha;41.26;31.61;14.58
BA;2930600;Serrolândia;53.72;38.65;22.69
BA;2930709;Simões Filho;21.74;17.57;7.79
BA;2930758;Sítio do Mato;57.82;54.86;47.77
BA;2930766;Sítio do Quinto;43.15;28.38;27.1
BA;2930774;Sobradinho;37.55;20.66;10.46
BA;2930808;Souto Soares;66.01;42.16;30.56
BA;2930907;Tabocas do Brejo Velho;64.6;46.57;31.37
BA;2931004;Tanhaçu;54.68;18.68;19.47
BA;2931053;Tanque Novo;70.57;37.88;27.94
BA;2931103;Tanquinho;48.68;27.94;17.31
BA;2931202;Taperoá;65.5;44.43;18.72
BA;2931301;Tapiramutá;52.1;30.35;18.05
BA;2931350;Teixeira de Freitas;20.63;14.31;5.39
BA;2931400;Teodoro Sampaio;40.76;29.93;21.43
BA;2931509;Teofilândia;68.96;48.19;25.87
BA;2931608;Teolândia;42.72;48.57;17.74
BA;2931707;Terra Nova;48.33;30.09;11.54
BA;2931806;Tremedal;53.07;46.65;24.25
BA;2931905;Tucano;45.67;38.93;26.66
BA;2932002;Uauá;62.19;40.48;28.72
BA;2932101;Ubaíra;58.47;30.32;24.69
BA;2932200;Ubaitaba;52.75;32.39;13.75
BA;2932309;Ubatã;50.74;32.7;14.63
BA;2932408;Uibaí;48.81;29.46;21.11
BA;2932457;Umburanas;72.58;46.51;36.19
BA;2932507;Una;50.63;36.21;17.45
BA;2932606;Urandi;64.9;20.18;13.58
BA;2932705;Uruçuca;57.14;29.6;9.46
BA;2932804;Utinga;40.43;39.37;24.46
BA;2932903;Valença;33.76;23.85;12.48
BA;2933000;Valente;46.5;26.44;5.99
BA;2933059;Várzea da Roça;64.58;44.78;24.28
BA;2933109;Várzea do Poço;49.01;32.24;19.44
BA;2933158;Várzea Nova;57.78;36.18;22.64
BA;2933174;Varzedo;52.3;29.97;23.36
BA;2933208;Vera Cruz;31.62;23.33;13.68
BA;2933257;Vereda;48.33;32.96;14.07
BA;2933307;Vitória da Conquista;22.33;14.01;5.6
BA;2933406;Wagner;48.57;34.41;18.76
BA;2933455;Wanderley;51.36;35.72;25.98
BA;2933505;Wenceslau Guimarães;52.87;36.8;15.25
BA;2933604;Xique-Xique;49.31;43.92;26.08
BA;2999919;Trancoso;;;
BA;2999929;Barcellos;;;
BA;2999939;Olivença;;;
BA;2999949;Villa Verde;;;
CE;2300101;Abaiara;58.48;48.1;20.96
CE;2300150;Acarapé;40.99;31.47;12.31
CE;2300200;Acaraú;43.25;43.9;28.32
CE;2300309;Acopiara;60.23;46.89;29.5
CE;2300408;Aiuaba;73.99;60.74;30.97
CE;2300507;Alcântaras;63.5;44.6;20.12
CE;2300606;Altaneira;67.82;52.05;28.68
CE;2300705;Alto Santo;42.8;30.59;17.8
CE;2300754;Amontada;68.78;57.71;37.41
CE;2300804;Antonina do Norte;56.73;41.11;21.79
CE;2300903;Apuiarés;63.78;47.69;29.96
CE;2301000;Aquiraz;34.41;19.7;8.09
CE;2301109;Aracati;40.97;26.73;14.18
CE;2301208;Aracoiaba;58.2;41.62;23
CE;2301257;Ararendá;75.61;48.06;36.31
CE;2301307;Araripe;66.66;55.52;36.68
CE;2301406;Aratuba;48.56;49.52;25.67
CE;2301505;Arneiroz;71.7;51.96;19.9
CE;2301604;Assaré;58.05;54.32;27.95
CE;2301703;Aurora;63.16;41.54;24.46
CE;2301802;Baixio;78.07;43.7;17.63
CE;2301851;Banabuiú;63.08;42.97;28.36
CE;2301901;Barbalha;48.33;32.3;10
CE;2301950;Barreira;44.69;38.15;21.19
CE;2302008;Barro;59.91;33.58;24.08
CE;2302057;Barroquinha;63.35;48.49;35.21
CE;2302107;Baturité;40.25;30.5;14.44
CE;2302206;Beberibe;42.8;38.49;20.15
CE;2302305;Bela Cruz;50.64;45.69;28.97
CE;2302404;Boa Viagem;61.95;45.73;31.91
CE;2302503;Brejo Santo;50.74;31.72;13.83
CE;2302602;Camocim;49.33;39.78;22.12
CE;2302701;Campos Sales;52.06;34.12;23.58
CE;2302800;Canindé;46.72;44.34;26.44
CE;2302909;Capistrano;56.98;48.14;32.97
CE;2303006;Caridade;53.54;41.97;26.58
CE;2303105;Cariré;55.76;46.91;28.47
CE;2303204;Caririaçu;66.41;51.96;21.83
CE;2303303;Cariús;62.84;46.15;28.7
CE;2303402;Carnaubal;62.87;49.41;27.18
CE;2303501;Cascavel;42.87;29.03;12.08
CE;2303600;Catarina;41.12;53.22;21.25
CE;2303659;Catunda;68.02;49.77;27.33
CE;2303709;Caucaia;26.84;20.38;6.53
CE;2303808;Cedro;56.94;34.58;23.13
CE;2303907;Chaval;61.55;51.8;23.66
CE;2303931;Choró;66.61;56.32;41.75
CE;2303956;Chorozinho;35.07;33.98;17.2
CE;2304004;Coreaú;51.32;45.01;30.29
CE;2304103;Crateús;42.63;29.7;19.44
CE;2304202;Crato;38.42;23.12;8.61
CE;2304236;Croatá;71.16;57.47;41.08
CE;2304251;Cruz;35.33;42.79;24.71
CE;2304269;Deputado Irapuan Pinheiro;58.79;39.77;29.11
CE;2304277;Ererê;71.47;39.05;20.15
CE;2304285;Eusébio;33.38;24.01;5.6
CE;2304301;Farias Brito;60.79;44.11;30.83
CE;2304350;Forquilha;45.27;34.9;11.42
CE;2304400;Fortaleza;15.25;9.02;3.36
CE;2304459;Fortim;44.38;37.83;19.95
CE;2304509;Frecheirinha;55.38;47.19;24.26
CE;2304608;General Sampaio;67.04;56.36;22.62
CE;2304657;Graça;76.73;52.45;37.99
CE;2304707;Granja;59.07;54.39;43.63
CE;2304806;Granjeiro;72.14;60.63;27.99
CE;2304905;Groaíras;49.71;39.78;14.32
CE;2304954;Guaiúba;37.19;32.83;17.67
CE;2305001;Guaraciaba do Norte;57.55;40.62;19.81
CE;2305100;Guaramiranga;47.58;26.55;9.44
CE;2305209;Hidrolândia;61.91;47;25.49
CE;2305233;Horizonte;31.69;21.75;7.51
CE;2305266;Ibaretama;58.17;43.55;34.72
CE;2305308;Ibiapina;61.18;41.49;15.06
CE;2305332;Ibicuitinga;59.03;43.39;31.29
CE;2305357;Icapuí;30.08;29.5;13.7
CE;2305407;Icó;53.62;39.08;24.65
CE;2305506;Iguatu;32.43;20.82;10.86
CE;2305605;Independência;49.01;33.07;28.13
CE;2305654;Ipaporanga;61.19;51.94;42.11
CE;2305704;Ipaumirim;65.63;41.77;18.95
CE;2305803;Ipu;55.58;36.5;21.08
CE;2305902;Ipueiras;59.48;47.15;33.07
CE;2306009;Iracema;47.15;31.09;18.59
CE;2306108;Irauçuba;59.73;46.65;35.65
CE;2306207;Itaiçaba;54.23;38.62;11.24
CE;2306256;Itaitinga;30.23;22.12;9.11
CE;2306306;Itapagé;43.38;34.08;22.46
CE;2306405;Itapipoca;60.52;43.51;25.35
CE;2306504;Itapiúna;66.76;50.11;26.66
CE;2306553;Itarema;59.5;48.58;27.82
CE;2306603;Itatira;63.28;57.54;33.92
CE;2306702;Jaguaretama;53.34;32.48;27.99
CE;2306801;Jaguaribara;43.48;32.36;12.86
CE;2306900;Jaguaribe;47.3;29.68;19.58
CE;2307007;Jaguaruana;38.21;31.73;14.91
CE;2307106;Jardim;56.95;50.03;25.63
CE;2307205;Jati;63.71;38.22;18.98
CE;2307254;Jijoca de Jericoacoara;50.81;42.47;18.71
CE;2307304;Juazeiro do Norte;28.54;19.92;6.73
CE;2307403;Jucás;67.27;46.2;22.49
CE;2307502;Lavras da Mangabeira;59.4;44.43;25.73
CE;2307601;Limoeiro do Norte;31.17;20.21;7.98
CE;2307635;Madalena;67.74;46.01;34.36
CE;2307650;Maracanaú;25.96;13.62;4.59
CE;2307700;Maranguape;38.87;24.22;8.52
CE;2307809;Marco;53;42.27;20.27
CE;2307908;Martinópole;57.97;56.08;33.95
CE;2308005;Massapê;48.97;44.23;21.32
CE;2308104;Mauriti;65.3;40.49;29.78
CE;2308203;Meruoca;57.79;41.22;14.97
CE;2308302;Milagres;56.77;43.12;17.6
CE;2308351;Milhã;67.98;37.23;25.82
CE;2308377;Miraíma;68.13;60.41;41.87
CE;2308401;Missão Velha;54.59;40.36;20.65
CE;2308500;Mombaça;68.81;51.05;27.66
CE;2308609;Monsenhor Tabosa;72.81;51.79;29.71
CE;2308708;Morada Nova;47.3;29.17;22.85
CE;2308807;Moraújo;44.31;50.7;34.34
CE;2308906;Morrinhos;60.19;53.03;32.3
CE;2309003;Mucambo;55.92;46.04;29.28
CE;2309102;Mulungu;42.97;40.14;25.33
CE;2309201;Nova Olinda;61.74;40.9;23.04
CE;2309300;Nova Russas;57.18;35.09;16.55
CE;2309409;Novo Oriente;56.76;43.71;35.93
CE;2309458;Ocara;61.94;49.1;32.09
CE;2309508;Orós;49.51;37.3;15.74
CE;2309607;Pacajus;29.07;23.25;7.96
CE;2309706;Pacatuba;24.7;19.32;6.66
CE;2309805;Pacoti;44.72;35.83;17
CE;2309904;Pacujá;42.68;25.98;17.87
CE;2310001;Palhano;67.49;46.38;17.94
CE;2310100;Palmácia;39.64;45.77;24.51
CE;2310209;Paracuru;45.3;40.22;16.65
CE;2310258;Paraipaba;40.24;36.07;17.3
CE;2310298;Cococi;;;
CE;2310308;Parambu;51.01;48.67;28.46
CE;2310407;Paramoti;60.08;53.18;32.31
CE;2310506;Pedra Branca;61.44;40.41;25.04
CE;2310605;Penaforte;57.86;30.02;16.07
CE;2310704;Pentecoste;48.03;36.48;25.4
CE;2310803;Pereiro;75.12;50.64;32.65
CE;2310852;Pindoretama;35.82;31.58;11.67
CE;2310902;Piquet Carneiro;58.83;45;29.58
CE;2310951;Pires Ferreira;65.19;46.04;33.14
CE;2311009;Poranga;67.95;56.73;32.89
CE;2311108;Porteiras;59.98;37.43;24.96
CE;2311207;Potengi;70.64;41.06;33.2
CE;2311231;Potiretama;64.58;46.98;23.51
CE;2311264;Quiterianópolis;81.75;43.38;33.36
CE;2311306;Quixadá;44.75;33.14;17.65
CE;2311355;Quixelô;45.86;46.77;27.44
CE;2311405;Quixeramobim;52.98;37.99;19.57
CE;2311504;Quixeré;39.99;32.28;13.93
CE;2311603;Redenção;42.42;32.45;19.99
CE;2311702;Reriutaba;52.95;37.93;29.29
CE;2311801;Russas;33.57;21.72;7.55
CE;2311900;Saboeiro;76.16;60.95;31.8
CE;2311959;Salitre;72;50.42;30.94
CE;2312007;Santana do Acaraú;45.33;51.81;39.1
CE;2312106;Santana do Cariri;60.16;51.12;33.68
CE;2312205;Santa Quitéria;68.12;44.48;30.69
CE;2312304;São Benedito;59.18;40.75;19.29
CE;2312403;São Gonçalo do Amarante;43.98;35.09;15.32
CE;2312502;São João do Jaguaribe;33.42;27.13;14.25
CE;2312601;São Luís do Curu;36.6;30.93;22.07
CE;2312700;Senador Pompeu;50.82;34.91;21.06
CE;2312809;Senador Sá;48.14;56.25;30.99
CE;2312908;Sobral;35.83;21.79;8.9
CE;2313005;Solonópole;60.1;34.99;22.85
CE;2313104;Tabuleiro do Norte;31.06;25.64;15.35
CE;2313203;Tamboril;63.13;49.14;31.03
CE;2313252;Tarrafas;82.72;59.36;36.36
CE;2313302;Tauá;57.59;33.82;20.19
CE;2313351;Tejuçuoca;66.37;59.86;30.68
CE;2313401;Tianguá;46.51;34.35;13.16
CE;2313500;Trairi;60.14;51.42;32.4
CE;2313559;Tururu;59.04;54.5;34.36
CE;2313609;Ubajara;50.36;25.91;14.77
CE;2313708;Umari;76.48;56.31;30.53
CE;2313757;Umirim;58.46;49.5;32.4
CE;2313807;Uruburetama;43.65;32.78;18.78
CE;2313906;Uruoca;58.51;54.57;34.17
CE;2313955;Varjota;49.4;35.51;18.45
CE;2314003;Várzea Alegre;66.54;39.82;25.16
CE;2314102;Viçosa do Ceará;64.73;58.59;36.84
CE;2399919;Entre Rios;;;
CE;2399929;Mecejana;;;
CE;2399939;Vertentes;;;
DF;5300108;Brasília;3.99;3.28;1.19
ES;3200102;Afonso Cláudio;38.35;13.5;5.31
ES;3200136;Águia Branca;56.4;15.02;6.72
ES;3200169;Água Doce do Norte;36.75;21.34;9.88
ES;3200201;Alegre;22.89;10.73;3.36
ES;3200300;Alfredo Chaves;13.36;10.66;1.51
ES;3200359;Alto Rio Novo;26.92;11.01;10.43
ES;3200409;Anchieta;15.78;6.88;2.19
ES;3200508;Apiacá;33.13;12.4;7.36
ES;3200607;Aracruz;12.01;9.05;3.13
ES;3200706;Atilio Vivacqua;28.06;9.27;4.72
ES;3200805;Baixo Guandu;23.1;9.1;4
ES;3200904;Barra de São Francisco;37.04;12.65;6.74
ES;3201001;Boa Esperança;23.91;19.38;4.67
ES;3201100;Bom Jesus do Norte;18.63;4.21;1.54
ES;3201159;Brejetuba;31.99;13.33;9.41
ES;3201209;Cachoeiro de Itapemirim;11.12;4.11;1.42
ES;3201308;Cariacica;10.94;6.18;1.64
ES;3201407;Castelo;25.86;5.18;1.48
ES;3201506;Colatina;11.6;3.83;1.12
ES;3201605;Conceição da Barra;27.34;16.64;6.78
ES;3201704;Conceição do Castelo;35.56;11.35;6.21
ES;3201803;Divino de São Lourenço;27.68;10.96;10.34
ES;3201902;Domingos Martins;17.47;10.97;3.09
ES;3202009;Dores do Rio Preto;29.34;3.47;7.86
ES;3202108;Ecoporanga;36.02;16.53;8.54
ES;3202207;Fundão;12.5;5.73;1.64
ES;3202256;Governador Lindenberg;39.49;7.86;3.71
ES;3202306;Guaçuí;21.47;5.54;3.33
ES;3202405;Guarapari;12.86;5.7;2.05
ES;3202454;Ibatiba;32.7;3.69;4.2
ES;3202504;Ibiraçu;10.42;5.35;2.06
ES;3202553;Ibitirama;33.6;11.51;9.18
ES;3202603;Iconha;14.02;8.99;1.81
ES;3202652;Irupi;26.28;4.89;5.41
ES;3202702;Itaguaçu;24.81;8.89;1.8
ES;3202801;Itapemirim;21.37;9.38;3.06
ES;3202900;Itarana;29.49;10.9;2.08
ES;3203007;Iúna;25.61;6.17;4.92
ES;3203056;Jaguaré;26.43;7.33;4.91
ES;3203106;Jerônimo Monteiro;23.01;9.61;5.96
ES;3203130;João Neiva;15.25;4.85;2.71
ES;3203163;Laranja da Terra;37.67;17.13;10.33
ES;3203205;Linhares;18.8;6.9;2.52
ES;3203304;Mantenópolis;31.75;15.56;10.46
ES;3203320;Marataízes;17;11.36;5.11
ES;3203346;Marechal Floriano;18.12;3.74;1.38
ES;3203353;Marilândia;22.75;7.14;1.64
ES;3203403;Mimoso do Sul;33.43;11.08;3.8
ES;3203502;Montanha;18.65;16.53;3.68
ES;3203601;Mucurici;24.67;27.05;6.48
ES;3203700;Muniz Freire;32.63;7.95;11.58
ES;3203809;Muqui;37.5;9.9;5.88
ES;3203908;Nova Venécia;25.07;10.33;2.79
ES;3204005;Pancas;35.49;25.17;5.29
ES;3204054;Pedro Canário;21.78;12.6;6.18
ES;3204104;Pinheiros;20.48;10.84;5.24
ES;3204203;Piúma;13.97;6.89;3.49
ES;3204252;Ponto Belo;36.08;18.45;9.5
ES;3204302;Presidente Kennedy;22.13;22.13;7.6
ES;3204351;Rio Bananal;40.41;8.5;5.63
ES;3204401;Rio Novo do Sul;19.32;9.71;2.54
ES;3204500;Santa Leopoldina;28.02;19.84;10.36
ES;3204559;Santa Maria de Jetibá;29.97;16.35;4.49
ES;3204609;Santa Teresa;20.29;6.02;1.09
ES;3204658;São Domingos do Norte;37.47;17.87;3.09
ES;3204708;São Gabriel da Palha;26.28;8.02;5.41
ES;3204807;São José do Calçado;23.48;5.08;5.62
ES;3204906;São Mateus;17.41;9.5;4.59
ES;3204955;São Roque do Canaã;20.84;7.36;4.17
ES;3205002;Serra;10.99;5.52;1.57
ES;3205010;Sooretama;25.42;11.46;5.72
ES;3205036;Vargem Alta;29.09;5.84;2.96
ES;3205069;Venda Nova do Imigrante;20.08;4.94;1.73
ES;3205101;Viana;11.55;5.97;2.27
ES;3205150;Vila Pavão;31.48;13.63;8.25
ES;3205176;Vila Valério;24.98;13.22;5.54
ES;3205200;Vila Velha;4.01;2.51;0.83
ES;3205309;Vitória;4.4;2.9;0.64
ES;3299919;Riacho;;;
ES;3299929;Ponte do Itabapoana;;;
GO;5200050;Abadia de Goiás;9.95;3.14;1.97
GO;5200100;Abadiânia;16.65;9.89;2
GO;5200134;Acreúna;10.17;4.71;3.51
GO;5200159;Adelândia;17.42;11.79;0.73
GO;5200175;Água Fria de Goiás;31.33;21.72;9.8
GO;5200209;Água Limpa;10.61;11.19;2.35
GO;5200258;Águas Lindas de Goiás;8.48;9.53;3.17
GO;5200308;Alexânia;22.49;8.59;5.14
GO;5200506;Aloândia;10.41;5.08;1.78
GO;5200555;Alto Horizonte;36.83;9.73;1.38
GO;5200605;Alto Paraíso de Goiás;28.84;8.83;5.27
GO;5200803;Alvorada do Norte;26.83;16.22;5.13
GO;5200829;Amaralina;46.01;19.07;26.47
GO;5200852;Americano do Brasil;18.38;8.53;1.66
GO;5200902;Amorinópolis;13.94;10.51;2.67
GO;5201108;Anápolis;6.35;3.61;1
GO;5201207;Anhanguera;14.49;0;0.4
GO;5201306;Anicuns;11.35;7.14;2.15
GO;5201405;Aparecida de Goiânia;7.28;4.34;0.99
GO;5201454;Aparecida do Rio Doce;6.3;1.33;7.26
GO;5201504;Aporé;11.41;4.63;1.8
GO;5201603;Araçu;12.39;8.52;5.44
GO;5201702;Aragarças;13.49;7.76;1.19
GO;5201801;Aragoiânia;8.98;7.35;3.76
GO;5202155;Araguapaz;22.56;10.9;2.72
GO;5202353;Arenópolis;12.41;6.61;2.5
GO;5202502;Aruanã;5.65;6.66;2.46
GO;5202601;Aurilândia;12.37;11.46;2.66
GO;5202809;Avelinópolis;15.15;39.18;7.55
GO;5203104;Baliza;29.42;16.17;24.35
GO;5203203;Barro Alto;23.18;7.04;0.78
GO;5203302;Bela Vista de Goiás;14.4;4.1;1.78
GO;5203401;Bom Jardim de Goiás;14.08;12.05;3.71
GO;5203500;Bom Jesus de Goiás;4.58;5.94;2.76
GO;5203559;Bonfinópolis;20.36;5.35;2
GO;5203575;Bonópolis;20.7;16.06;5.08
GO;5203609;Brazabrantes;25.26;6.05;1.12
GO;5203807;Britânia;18.53;6.48;4.83
GO;5203906;Buriti Alegre;7.59;5.12;2.49
GO;5203939;Buriti de Goiás;20.67;7.33;1.13
GO;5203962;Buritinópolis;52.59;51.61;18.72
GO;5204003;Cabeceiras;26.53;15.27;5.79
GO;5204102;Cachoeira Alta;9.51;3.18;0.69
GO;5204201;Cachoeira de Goiás;5.46;1.77;3.18
GO;5204250;Cachoeira Dourada;6.02;9.62;3.3
GO;5204300;Caçu;10.3;2.38;0.21
GO;5204409;Caiapônia;11.36;8.28;4.46
GO;5204508;Caldas Novas;3.34;3.02;1.03
GO;5204557;Caldazinha;17.28;4.93;4.71
GO;5204607;Campestre de Goiás;13.89;6.96;8
GO;5204656;Campinaçu;22.88;18.62;7.26
GO;5204706;Campinorte;32.05;11.03;1.86
GO;5204805;Campo Alegre de Goiás;15.82;12.65;1.03
GO;5204854;Campo Limpo de Goiás;15.82;14.21;3.45
GO;5204904;Campos Belos;20.21;20.97;8.95
GO;5204953;Campos Verdes;16.56;24.28;10.62
GO;5205000;Carmo do Rio Verde;21.02;9.14;2.24
GO;5205059;Castelândia;21.86;7.9;3.04
GO;5205109;Catalão;8.11;2.66;1.04
GO;5205208;Caturaí;12.13;7.12;1.34
GO;5205307;Cavalcante;44.95;36.44;28.11
GO;5205406;Ceres;6.85;2.36;0.71
GO;5205455;Cezarina;12.1;5.5;2.46
GO;5205471;Chapadão do Céu;4.27;16.3;0.36
GO;5205497;Cidade Ocidental;4.81;5.83;2.54
GO;5205513;Cocalzinho de Goiás;24.14;15.42;5.91
GO;5205521;Colinas do Sul;38.72;28.43;8.59
GO;5205703;Córrego do Ouro;15.38;13.33;5.6
GO;5205802;Corumbá de Goiás;21.1;14.26;4.04
GO;5205901;Corumbaíba;9.13;6.29;0.94
GO;5206206;Cristalina;12.73;8.57;4.08
GO;5206305;Cristianópolis;16.11;0.58;1.58
GO;5206404;Crixás;11.26;12.59;8.18
GO;5206503;Cromínia;14.61;1.99;1.76
GO;5206602;Cumari;9.72;10.31;1.83
GO;5206701;Damianópolis;32.61;32.74;14.2
GO;5206800;Damolândia;20.53;10.45;1.91
GO;5206909;Davinópolis;8.63;3.91;1.64
GO;5207105;Diorama;12.46;8.73;3.69
GO;5207253;Doverlândia;21.07;12.37;2.2
GO;5207352;Edealina;16.25;3.12;1.49
GO;5207402;Edéia;13.21;3.35;0.29
GO;5207501;Estrela do Norte;25.82;8.43;2.61
GO;5207535;Faina;22.98;11.07;6.51
GO;5207600;Fazenda Nova;12.53;10.53;3.03
GO;5207808;Firminópolis;12.98;7.38;1.8
GO;5207907;Flores de Goiás;45.76;31.48;29.23
GO;5208004;Formosa;15.58;12.37;4.1
GO;5208103;Formoso;13.99;19.69;5.59
GO;5208152;Gameleira de Goiás;20.79;15.96;3.6
GO;5208301;Divinópolis de Goiás;45.4;27.34;16.03
GO;5208400;Goianápolis;22.5;8.77;6.87
GO;5208509;Goiandira;13.29;3.59;0.82
GO;5208608;Goianésia;10.95;6.07;1.09
GO;5208707;Goiânia;2.95;1.75;0.54
GO;5208806;Goianira;12.22;5.65;1.03
GO;5208905;Goiás;17.06;5.96;4.22
GO;5209101;Goiatuba;6.18;4.9;1.18
GO;5209150;Gouvelândia;17.59;4.83;2.89
GO;5209200;Guapó;6.78;5.88;3.13
GO;5209291;Guaraíta;27.93;13.99;6.99
GO;5209408;Guarani de Goiás;46.6;30.2;21
GO;5209457;Guarinos;38.85;18.84;12.31
GO;5209606;Heitoraí;25.32;8.54;3
GO;5209705;Hidrolândia;19.94;4.98;0.84
GO;5209804;Hidrolina;20.82;12.18;3.41
GO;5209903;Iaciara;36.63;22.85;11.81
GO;5209937;Inaciolândia;12.72;8.9;2.44
GO;5209952;Indiara;7.73;5.27;1.8
GO;5210000;Inhumas;8.66;3.64;0.66
GO;5210109;Ipameri;12.48;2.29;2.29
GO;5210158;Ipiranga de Goiás;29.09;16.29;4.35
GO;5210208;Iporá;7.77;3.22;2.04
GO;5210307;Israelândia;12.78;7.17;3.04
GO;5210406;Itaberaí;14.5;5.24;2.15
GO;5210562;Itaguari;19.28;11.96;1.12
GO;5210604;Itaguaru;17.3;6.15;2.05
GO;5210802;Itajá;7.35;5.65;2.88
GO;5210901;Itapaci;16.58;8.83;2.36
GO;5211008;Itapirapuã;14.63;9.91;3.33
GO;5211206;Itapuranga;18.75;9.99;3.06
GO;5211305;Itarumã;6.54;2.61;2.48
GO;5211404;Itauçu;16.46;6.1;2.43
GO;5211503;Itumbiara;5.69;2.46;0.81
GO;5211602;Ivolândia;16.38;9.15;3.54
GO;5211701;Jandaia;10.15;8.85;3.42
GO;5211800;Jaraguá;20.01;7.06;2.84
GO;5211909;Jataí;6.62;2.38;0.91
GO;5212006;Jaupaci;9.41;9.97;3.98
GO;5212055;Jesúpolis;17.79;4.54;4
GO;5212105;Joviânia;7.82;3.9;1.96
GO;5212204;Jussara;9.57;7.05;3
GO;5212253;Lagoa Santa;11.74;2.81;0.27
GO;5212303;Leopoldo de Bulhões;13.03;7.55;2.7
GO;5212501;Luziânia;10.06;8.28;3.05
GO;5212600;Mairipotaba;10.56;4.19;9.08
GO;5212709;Mambaí;51.94;23.56;11.23
GO;5212808;Mara Rosa;21.78;13.99;3.51
GO;5212907;Marzagão;17.25;6.6;1.07
GO;5212956;Matrinchã;20.31;9.41;3.14
GO;5213004;Maurilândia;8.85;2.97;0.99
GO;5213053;Mimoso de Goiás;27.44;32.82;14.03
GO;5213087;Minaçu;16.63;11.66;6.88
GO;5213103;Mineiros;7.86;3.63;2.38
GO;5213400;Moiporá;14.88;5.62;2.45
GO;5213509;Monte Alegre de Goiás;47.95;36.95;24.06
GO;5213707;Montes Claros de Goiás;11.85;5.42;2.04
GO;5213756;Montividiu;16.45;23.07;1.34
GO;5213772;Montividiu do Norte;30.52;38.88;23.81
GO;5213806;Morrinhos;6.18;2.26;0.47
GO;5213855;Morro Agudo de Goiás;22.34;12.28;1.83
GO;5213905;Mossâmedes;30.42;12.12;4
GO;5214002;Mozarlândia;12.7;38.76;2.42
GO;5214051;Mundo Novo;18.63;14.2;8.86
GO;5214101;Mutunópolis;24.99;6.92;4.81
GO;5214408;Nazário;18.17;6.2;2.13
GO;5214507;Nerópolis;11.27;3.04;0.55
GO;5214606;Niquelândia;19.78;13.48;4.77
GO;5214705;Nova América;19.09;5.08;1.37
GO;5214804;Nova Aurora;18.9;0.59;2.86
GO;5214838;Nova Crixás;11.16;11.11;4.97
GO;5214861;Nova Glória;19.08;12.36;3.87
GO;5214879;Nova Iguaçu de Goiás;32.49;11.46;1.42
GO;5214903;Nova Roma;36.48;28.09;14.05
GO;5215009;Nova Veneza;20.77;7.32;1.41
GO;5215207;Novo Brasil;17.55;5.26;1.88
GO;5215231;Novo Gama;9.44;7.85;3.99
GO;5215256;Novo Planalto;6.86;12.31;14.87
GO;5215306;Orizona;24.75;5.12;2.11
GO;5215405;Ouro Verde de Goiás;9.34;13.33;4.27
GO;5215504;Ouvidor;18;4.92;1.52
