Sigla	Código	Município	1991	2000	2010
BA	2926608	Ribeira do Pombal	72	55.76	34.79
BA	2926657	Ribeirão do Largo	77.89	63.5	34.6
BA	2926707	Rio de Contas	76.16	53.5	32.97
BA	2926806	Rio do Antônio	83.79	65.76	39.43
BA	2926905	Rio do Pires	79.17	53.85	36.17
BA	2927002	Rio Real	73.12	63.38	41.6
BA	2927101	Rodelas	49.33	53.96	43.13
BA	2927200	Ruy Barbosa	80.75	63.58	39.83
BA	2927309	Salinas da Margarida	71.56	67.09	41.93
BA	2927408	Salvador	32.15	24.29	11.35
BA	2927507	Santa Bárbara	77.51	66.38	43.86
BA	2927606	Santa Brígida	82.96	78.95	51.75
BA	2927705	Santa Cruz Cabrália	71.18	44.81	35.33
BA	2927804	Santa Cruz da Vitória	84.94	66.61	40.13
BA	2927903	Santa Inês	83.72	55.36	36.1
BA	2928000	Santaluz	77.47	59.69	38.74
BA	2928059	Santa Luzia	75.71	64.62	35.7
BA	2928109	Santa Maria da Vitória	76.77	61.57	34.68
BA	2928208	Santana	72.58	59.71	38.45
BA	2928307	Santanópolis	83.2	69.53	38.96
BA	2928406	Santa Rita de Cássia	83.13	69.17	46.85
BA	2928505	Santa Teresinha	81.41	64.94	45.32
BA	2928604	Santo Amaro	63.23	47.57	28.8
BA	2928703	Santo Antônio de Jesus	59.63	38.19	17.91
BA	2928802	Santo Estêvão	71.02	60.28	32.34
BA	2928901	São Desidério	75.96	60.62	40.12
BA	2928950	São Domingos	77.98	54.08	27.18
BA	2929008	São Félix	68.17	55.2	30.6
BA	2929057	São Félix do Coribe	71.88	56.45	28.94
BA	2929107	São Felipe	78.2	56.36	38.65
BA	2929206	São Francisco do Conde	67.69	48.87	18.84
BA	2929255	São Gabriel	85.88	67.61	44.5
BA	2929305	São Gonçalo dos Campos	76.68	55.43	23.86
BA	2929354	São José da Vitória	84.42	66.23	38.68
BA	2929370	São José do Jacuípe	76.68	70.46	39.89
BA	2929404	São Miguel das Matas	72.49	49.91	43.78
BA	2929503	São Sebastião do Passé	56.45	46.75	25.77
BA	2929602	Sapeaçu	69.69	55.31	36.8
BA	2929701	Sátiro Dias	83.87	77.21	52.46
BA	2929750	Saubara	73.7	45.17	39.83
BA	2929800	Saúde	81.86	67.31	48.93
BA	2929909	Seabra	74.07	57.76	39.46
BA	2930006	Sebastião Laranjeiras	75.37	58.96	35.31
BA	2930105	Senhor do Bonfim	70.18	45.06	30.31
BA	2930154	Serra do Ramalho	92.32	73.53	48.82
BA	2930204	Sento Sé	84.46	70.44	49.51
BA	2930303	Serra Dourada	88.2	71.56	44.65
BA	2930402	Serra Preta	82.6	66.42	42.08
BA	2930501	Serrinha	69.97	56.29	31.96
BA	2930600	Serrolândia	80.71	63.86	38.82
BA	2930709	Simões Filho	49.32	41.66	21.82
BA	2930758	Sítio do Mato	88.11	73.71	67.91
BA	2930766	Sítio do Quinto	77.08	59.82	47.71
BA	2930774	Sobradinho	64.1	47.12	27.53
BA	2930808	Souto Soares	87.28	65.44	47.75
BA	2930907	Tabocas do Brejo Velho	86.52	64.35	49.53
BA	2931004	Tanhaçu	78.88	50.2	41.94
BA	2931053	Tanque Novo	80.51	62.99	43.81
BA	2931103	Tanquinho	76.53	56.93	36.45
BA	2931202	Taperoá	87.86	69.37	44.53
BA	2931301	Tapiramutá	84.17	68.96	44.55
BA	2931350	Teixeira de Freitas	52.78	36.07	15.92
BA	2931400	Teodoro Sampaio	72.16	60.82	39.63
BA	2931509	Teofilândia	87.12	70.69	41.56
BA	2931608	Teolândia	76.29	75.56	44.84
BA	2931707	Terra Nova	78.75	62.14	27.59
BA	2931806	Tremedal	81.82	66.88	42.9
BA	2931905	Tucano	75.64	66.28	47.22
BA	2932002	Uauá	82.39	67.62	47.54
BA	2932101	Ubaíra	86.23	60.5	43.77
BA	2932200	Ubaitaba	76.57	62.24	35.38
BA	2932309	Ubatã	74.11	61.2	40.02
BA	2932408	Uibaí	81.15	55.72	38.28
BA	2932457	Umburanas	92.78	72.61	59.73
BA	2932507	Una	77.34	67.46	34.41
BA	2932606	Urandi	84.1	41.18	30.41
BA	2932705	Uruçuca	82.99	60.42	25.88
BA	2932804	Utinga	77.03	67.04	43
BA	2932903	Valença	63.99	51.01	30.24
BA	2933000	Valente	77.65	57.39	21.48
BA	2933059	Várzea da Roça	85.99	67.79	46.33
BA	2933109	Várzea do Poço	79.83	57.73	40.24
BA	2933158	Várzea Nova	85.75	65.42	45.93
BA	2933174	Varzedo	82.16	63.04	38.23
BA	2933208	Vera Cruz	62.53	50.33	30.59
BA	2933257	Vereda	78.73	60.29	34.32
BA	2933307	Vitória da Conquista	51.05	36.36	18.07
BA	2933406	Wagner	80.71	61.09	39.77
BA	2933455	Wanderley	76.84	65.76	47.09
BA	2933505	Wenceslau Guimarães	85.37	71.16	37.03
BA	2933604	Xique-Xique	76.35	69.55	44.21
BA	2999919	Trancoso			
BA	2999929	Barcellos			
BA	2999939	Olivença			
BA	2999949	Villa Verde			
CE	2300101	Abaiara	85.15	67.72	44.64
CE	2300150	Acarapé	75.43	59.8	32.88
CE	2300200	Acaraú	75.83	69.76	51.22
CE	2300309	Acopiara	82.46	68.07	45.21
CE	2300408	Aiuaba	89.86	77.42	52.55
CE	2300507	Alcântaras	86.95	67.62	37.34
CE	2300606	Altaneira	85.93	70.94	49.56
CE	2300705	Alto Santo	75.02	55.24	36.02
CE	2300754	Amontada	88.25	75.28	57.54
CE	2300804	Antonina do Norte	80.73	65.87	43.92
CE	2300903	Apuiarés	88.26	73.09	49.77
CE	2301000	Aquiraz	68.98	52.28	24.19
CE	2301109	Aracati	72.91	51.95	31.68
CE	2301208	Aracoiaba	83.15	69.1	42.69
CE	2301257	Ararendá	94.66	69.4	51.04
CE	2301307	Araripe	88.55	72.91	56
CE	2301406	Aratuba	80.7	75.89	46.35
CE	2301505	Arneiroz	91.14	74.53	40.76
CE	2301604	Assaré	84.94	72.85	45.07
CE	2301703	Aurora	85.72	66.34	45.69
CE	2301802	Baixio	88.6	71.18	35.89
CE	2301851	Banabuiú	86.94	66.6	48.92
CE	2301901	Barbalha	74.44	58.09	28.35
CE	2301950	Barreira	81.36	65.58	41.44
CE	2302008	Barro	81.55	62.73	41.46
CE	2302057	Barroquinha	91.42	75.59	55.93
CE	2302107	Baturité	71.26	59.83	34.41
CE	2302206	Beberibe	75.37	66.54	38.18
CE	2302305	Bela Cruz	79.91	74.07	51.91
CE	2302404	Boa Viagem	85.54	68.67	48.83
CE	2302503	Brejo Santo	75.18	58.36	32.29
CE	2302602	Camocim	78.46	67.41	45.76
CE	2302701	Campos Sales	76.19	59.67	46.64
CE	2302800	Canindé	77.79	67.94	45.24
CE	2302909	Capistrano	79.65	73.49	52.79
CE	2303006	Caridade	82.87	71.96	47.06
CE	2303105	Cariré	85.94	71.72	49.87
CE	2303204	Caririaçu	85.98	71.53	45.21
CE	2303303	Cariús	84.56	67.62	44.85
CE	2303402	Carnaubal	85.54	70.96	49.64
CE	2303501	Cascavel	75.5	56.86	31.25
CE	2303600	Catarina	76.02	75.91	42.19
CE	2303659	Catunda	84.71	73.79	48.19
CE	2303709	Caucaia	59.5	46.89	22.82
CE	2303808	Cedro	78.33	60.24	39.13
CE	2303907	Chaval	88.92	75.2	49.91
CE	2303931	Choró	87.93	78.74	60.78
CE	2303956	Chorozinho	72.94	63.76	36.15
CE	2304004	Coreaú	79.59	72.54	47.57
CE	2304103	Crateús	71.45	56.35	37.07
CE	2304202	Crato	65.85	48.05	24.54
CE	2304236	Croatá	90.5	80.04	58.91
CE	2304251	Cruz	72.84	70	46.29
CE	2304269	Deputado Irapuan Pinheiro	85.01	63.62	45.38
CE	2304277	Ererê	87.29	61.76	39.25
CE	2304285	Eusébio	64.64	54.72	22.03
CE	2304301	Farias Brito	82.05	67.28	48.78
CE	2304350	Forquilha	77.41	58.42	29.57
CE	2304400	Fortaleza	38.97	27.54	12.14
CE	2304459	Fortim	83.88	63.5	39.33
CE	2304509	Frecheirinha	79.95	71	45.88
CE	2304608	General Sampaio	89.75	78.07	43.35
CE	2304657	Graça	92.95	77.53	55.15
CE	2304707	Granja	83.37	79.46	63.91
CE	2304806	Granjeiro	92.12	78.53	46.36
CE	2304905	Groaíras	77.62	62.99	31.9
CE	2304954	Guaiúba	74.39	65.15	40.45
CE	2305001	Guaraciaba do Norte	80.22	68.78	43.42
CE	2305100	Guaramiranga	83.37	57.43	35.52
CE	2305209	Hidrolândia	88.21	64.23	44
CE	2305233	Horizonte	65.51	53.72	22.32
CE	2305266	Ibaretama	87.47	70.91	54.03
CE	2305308	Ibiapina	85.82	68.39	38.71
CE	2305332	Ibicuitinga	83.8	69.13	53.82
CE	2305357	Icapuí	63.37	53.31	33.32
CE	2305407	Icó	80.34	64.02	42.14
CE	2305506	Iguatu	63.23	44.01	24.31
CE	2305605	Independência	80.65	60.07	45.52
CE	2305654	Ipaporanga	87.99	76.6	55.78
CE	2305704	Ipaumirim	85.5	66.96	36.35
CE	2305803	Ipu	80.55	61.87	42.15
CE	2305902	Ipueiras	85.85	72.12	51.9
CE	2306009	Iracema	80.1	57.25	33.85
CE	2306108	Irauçuba	84.27	71.41	56.58
CE	2306207	Itaiçaba	79.69	63.85	26.94
CE	2306256	Itaitinga	70.69	53.07	29.31
CE	2306306	Itapagé	74.15	63.55	42.45
CE	2306405	Itapipoca	83.7	67.26	45
CE	2306504	Itapiúna	88.46	69.88	46.42
CE	2306553	Itarema	84.84	75.74	49.01
CE	2306603	Itatira	90.2	77.12	53.79
CE	2306702	Jaguaretama	82.24	63.31	47.29
CE	2306801	Jaguaribara	71.7	58.58	32.21
CE	2306900	Jaguaribe	77.02	56.73	37.3
CE	2307007	Jaguaruana	72.49	62.03	34.35
CE	2307106	Jardim	84.25	71.13	45.8
CE	2307205	Jati	84	63.3	41.91
CE	2307254	Jijoca de Jericoacoara	77.95	67.27	36.4
CE	2307304	Juazeiro do Norte	60.66	46.94	23.43
CE	2307403	Jucás	88.17	70.5	44.11
CE	2307502	Lavras da Mangabeira	82.82	65.17	46.26
CE	2307601	Limoeiro do Norte	64.33	46.39	21.09
CE	2307635	Madalena	88.96	63.57	49.8
CE	2307650	Maracanaú	59.66	40.61	18.97
CE	2307700	Maranguape	70.72	52.56	25.4
CE	2307809	Marco	83.33	68.18	41.45
CE	2307908	Martinópole	80.67	75.64	51.02
CE	2308005	Massapê	80.35	69.66	41.67
CE	2308104	Mauriti	86.22	65.73	48.76
CE	2308203	Meruoca	84.7	64.1	35.68
CE	2308302	Milagres	78.19	68.67	36.4
CE	2308351	Milhã	91.92	64.02	44.12
CE	2308377	Miraíma	90.7	81.6	64.35
CE	2308401	Missão Velha	80.95	65.75	44.81
CE	2308500	Mombaça	85.62	70.75	45.53
CE	2308609	Monsenhor Tabosa	90.08	72.15	49.73
CE	2308708	Morada Nova	77.42	59.24	39.18
CE	2308807	Moraújo	76.9	76.61	58.9
CE	2308906	Morrinhos	85.15	73.42	54.57
CE	2309003	Mucambo	85.73	68.98	46.25
CE	2309102	Mulungu	73.2	63.28	47.55
CE	2309201	Nova Olinda	84.07	61.31	46.47
CE	2309300	Nova Russas	79.36	61.73	33.63
CE	2309409	Novo Oriente	82.78	65.13	50.09
CE	2309458	Ocara	88.57	76.11	49.99
CE	2309508	Orós	78.27	64.6	33.03
CE	2309607	Pacajus	63.22	53.6	24.7
CE	2309706	Pacatuba	59.88	47.83	22
CE	2309805	Pacoti	75.55	64.56	37.95
CE	2309904	Pacujá	72.19	44.81	41.68
CE	2310001	Palhano	87.99	74.58	34.53
CE	2310100	Palmácia	73.95	69.95	45.85
CE	2310209	Paracuru	72.75	66.49	36.59
CE	2310258	Paraipaba	70.56	66.16	38.48
CE	2310298	Cococi			
CE	2310308	Parambu	80.52	72.81	51.58
CE	2310407	Paramoti	86.98	76.06	49.98
CE	2310506	Pedra Branca	87.94	65.59	41.95
CE	2310605	Penaforte	76.35	60.06	34.26
CE	2310704	Pentecoste	77.25	65.3	44.8
CE	2310803	Pereiro	86.9	71.61	51.12
CE	2310852	Pindoretama	75.03	63.33	30.09
CE	2310902	Piquet Carneiro	84.43	67.53	48.21
CE	2310951	Pires Ferreira	89.33	73.57	52.34
CE	2311009	Poranga	86.85	74.2	53
CE	2311108	Porteiras	82.41	64.33	47.62
CE	2311207	Potengi	86.15	63.52	53.53
CE	2311231	Potiretama	86.13	70.23	43.54
CE	2311264	Quiterianópolis	94.26	65.53	49.89
CE	2311306	Quixadá	71.51	58.07	36.21
CE	2311355	Quixelô	76.85	69.63	45.02
CE	2311405	Quixeramobim	82.06	62.46	38.37
CE	2311504	Quixeré	72.87	62.63	34.25
CE	2311603	Redenção	76.58	65.02	38.32
CE	2311702	Reriutaba	81.08	67.09	50.02
CE	2311801	Russas	65.12	48.76	22.09
CE	2311900	Saboeiro	91.58	78.88	50.76
CE	2311959	Salitre	93.66	74.65	53.46
CE	2312007	Santana do Acaraú	77.98	73.59	59.47
CE	2312106	Santana do Cariri	82.48	74.43	56.11
CE	2312205	Santa Quitéria	87.6	67.23	48.79
CE	2312304	São Benedito	81.57	67.34	42.61
CE	2312403	São Gonçalo do Amarante	75.83	62.84	33.04
CE	2312502	São João do Jaguaribe	69.25	52.25	27.57
CE	2312601	São Luís do Curu	67.95	64.83	42.2
CE	2312700	Senador Pompeu	77.93	57.44	37.35
CE	2312809	Senador Sá	82.85	77.64	50.98
CE	2312908	Sobral	65.68	49.43	25.2
CE	2313005	Solonópole	85.55	62.14	40.69
CE	2313104	Tabuleiro do Norte	65.48	48.92	30.02
CE	2313203	Tamboril	84.07	73.61	49.31
CE	2313252	Tarrafas	95.96	77.14	49.69
CE	2313302	Tauá	80.06	61.8	41.03
CE	2313351	Tejuçuoca	91.51	79.35	51.38
CE	2313401	Tianguá	71.62	62.25	34.54
CE	2313500	Trairi	84.14	74.71	53.07
CE	2313559	Tururu	87.04	78.13	54.19
CE	2313609	Ubajara	75.77	57.89	36.4
CE	2313708	Umari	90.89	73.59	50.85
CE	2313757	Umirim	88.14	75.36	52.27
CE	2313807	Uruburetama	76.38	65.59	41.37
CE	2313906	Uruoca	86.63	77.28	56.79
CE	2313955	Varjota	78.17	62.43	40.41
CE	2314003	Várzea Alegre	85.38	63.44	42.91
CE	2314102	Viçosa do Ceará	87.7	78.47	57.51
CE	2399919	Entre Rios			
CE	2399929	Mecejana			
CE	2399939	Vertentes			
DF	5300108	Brasília	14.97	12.28	4.93
ES	3200102	Afonso Cláudio	65.52	32.25	19.02
ES	3200136	Águia Branca	78.54	37.14	20.37
ES	3200169	Água Doce do Norte	68.98	51.39	24.05
ES	3200201	Alegre	51.26	28.64	13.08
ES	3200300	Alfredo Chaves	42.91	31.77	8.68
ES	3200359	Alto Rio Novo	64.96	37.87	26.19
ES	3200409	Anchieta	42.19	25.18	10.53
ES	3200508	Apiacá	62.5	37.01	21.7
ES	3200607	Aracruz	33.04	26.91	9.67
ES	3200706	Atilio Vivacqua	61.17	30.97	13.14
ES	3200805	Baixo Guandu	58.27	25.58	12.82
ES	3200904	Barra de São Francisco	64.77	35.12	16.38
ES	3201001	Boa Esperança	57.55	42.32	13.43
ES	3201100	Bom Jesus do Norte	49.27	22.22	10.41
ES	3201159	Brejetuba	54.68	35.13	21.79
ES	3201209	Cachoeiro de Itapemirim	31.12	16.39	6.64
ES	3201308	Cariacica	32.99	21.76	7.87
ES	3201407	Castelo	53.18	17.12	6.8
ES	3201506	Colatina	33.09	16.38	5.75
ES	3201605	Conceição da Barra	56.01	42.79	19.26
ES	3201704	Conceição do Castelo	59.87	28.69	13.9
ES	3201803	Divino de São Lourenço	72.05	45.5	29.79
ES	3201902	Domingos Martins	43.92	27.33	12.83
ES	3202009	Dores do Rio Preto	61.25	16.11	21.22
ES	3202108	Ecoporanga	65.31	48.63	20.65
ES	3202207	Fundão	40.27	21.46	10.94
ES	3202256	Governador Lindenberg	64.68	26.56	14.26
ES	3202306	Guaçuí	46.54	24.83	14.56
ES	3202405	Guarapari	35.61	21.65	8.94
ES	3202454	Ibatiba	63.18	19.96	16.89
ES	3202504	Ibiraçu	38.48	22.67	7.23
ES	3202553	Ibitirama	63.07	39.3	28.31
ES	3202603	Iconha	35.08	24.93	7.14
ES	3202652	Irupi	58.59	22.55	17.29
ES	3202702	Itaguaçu	56.89	26.33	11.8
ES	3202801	Itapemirim	59.9	30.53	15.71
ES	3202900	Itarana	60.2	27.51	11.56
ES	3203007	Iúna	53.31	23.07	13.91
ES	3203056	Jaguaré	59.34	32.95	21.88
ES	3203106	Jerônimo Monteiro	56.43	28.98	14.62
ES	3203130	João Neiva	34.77	18.77	6.98
ES	3203163	Laranja da Terra	70.53	36.59	23.68
ES	3203205	Linhares	46.38	25.61	10.78
ES	3203304	Mantenópolis	59.89	39.5	24.91
ES	3203320	Marataízes	48.12	33.77	15.65
ES	3203346	Marechal Floriano	42.53	19.35	6.68
ES	3203353	Marilândia	50.69	26.33	9
ES	3203403	Mimoso do Sul	63.72	36.66	13.65
ES	3203502	Montanha	51.07	41.2	14.05
ES	3203601	Mucurici	60.23	58.37	22.4
ES	3203700	Muniz Freire	62.63	30.37	25.85
ES	3203809	Muqui	62.48	28.54	17.5
ES	3203908	Nova Venécia	49.9	30.21	11.77
ES	3204005	Pancas	62.16	44.97	18.93
ES	3204054	Pedro Canário	52.31	40.06	17.32
ES	3204104	Pinheiros	51.87	40.78	13.49
ES	3204203	Piúma	36.67	25.13	10.36
ES	3204252	Ponto Belo	59.3	48.73	20.91
ES	3204302	Presidente Kennedy	59.53	48.64	20.53
ES	3204351	Rio Bananal	62.67	27.92	14.64
ES	3204401	Rio Novo do Sul	50.85	30.16	9
ES	3204500	Santa Leopoldina	63.43	42.39	26.35
ES	3204559	Santa Maria de Jetibá	60.59	31.37	11.4
ES	3204609	Santa Teresa	44.17	19.42	5.69
ES	3204658	São Domingos do Norte	64.72	35.9	12.37
ES	3204708	São Gabriel da Palha	54.44	22.17	11.49
ES	3204807	São José do Calçado	53.06	23.57	17.61
ES	3204906	São Mateus	43.67	30.35	14.44
ES	3204955	São Roque do Canaã	49.76	24.11	7.94
ES	3205002	Serra	32.49	20.53	6.1
ES	3205010	Sooretama	64.31	39.01	17.95
ES	3205036	Vargem Alta	61.47	26.36	13.74
ES	3205069	Venda Nova do Imigrante	45.22	17.74	9.28
ES	3205101	Viana	38.91	23.78	10.17
ES	3205150	Vila Pavão	69.86	35.4	18.1
ES	3205176	Vila Valério	55.71	33.94	15.83
ES	3205200	Vila Velha	15.63	11.13	4.27
ES	3205309	Vitória	15.45	10.3	3.51
ES	3299919	Riacho			
ES	3299929	Ponte do Itabapoana			
GO	5200050	Abadia de Goiás	33.17	27.18	6.18
GO	5200100	Abadiânia	42.3	32.47	8.45
GO	5200134	Acreúna	30.91	17.21	8.08
GO	5200159	Adelândia	45.48	40.46	10.89
GO	5200175	Água Fria de Goiás	63.42	44.19	23.68
GO	5200209	Água Limpa	44.21	25.86	6.71
GO	5200258	Águas Lindas de Goiás	36.84	27.71	11.6
GO	5200308	Alexânia	52.01	31.18	13.88
GO	5200506	Aloândia	43.29	17.81	7.45
GO	5200555	Alto Horizonte	52.04	36.56	6.1
GO	5200605	Alto Paraíso de Goiás	66.6	32.36	17.22
GO	5200803	Alvorada do Norte	53.83	44.58	16.41
GO	5200829	Amaralina	69.77	42.95	38.74
GO	5200852	Americano do Brasil	46.36	31.13	9.2
GO	5200902	Amorinópolis	43.44	28.98	9.54
GO	5201108	Anápolis	25.17	15.62	5.74
GO	5201207	Anhanguera	39.64	13.87	1.85
GO	5201306	Anicuns	42.17	24.73	8.31
GO	5201405	Aparecida de Goiânia	27.96	18.72	5.22
GO	5201454	Aparecida do Rio Doce	34.68	14.79	12.41
GO	5201504	Aporé	39.41	21.66	5.72
GO	5201603	Araçu	46.62	29.2	11.42
GO	5201702	Aragarças	39.18	25.54	7.5
GO	5201801	Aragoiânia	38.07	25.68	9.96
GO	5202155	Araguapaz	62.74	34.77	9.57
GO	5202353	Arenópolis	37.76	24.36	12.91
GO	5202502	Aruanã	30.18	24.08	9.01
GO	5202601	Aurilândia	27.9	31.16	10.67
GO	5202809	Avelinópolis	41.44	66.79	15.93
GO	5203104	Baliza	65.13	33.86	34.01
GO	5203203	Barro Alto	53.74	37.48	6.44
GO	5203302	Bela Vista de Goiás	36.44	18.45	6.61
GO	5203401	Bom Jardim de Goiás	39.14	34.61	10.2
GO	5203500	Bom Jesus de Goiás	30.41	23.65	9.24
GO	5203559	Bonfinópolis	46.09	29.17	10.03
GO	5203575	Bonópolis	66.15	45.76	14.81
GO	5203609	Brazabrantes	51.62	28.59	5.67
GO	5203807	Britânia	50.04	27.2	13.65
GO	5203906	Buriti Alegre	27.65	22.19	6.92
GO	5203939	Buriti de Goiás	58.93	27.04	6.39
GO	5203962	Buritinópolis	87.91	71.55	28.47
GO	5204003	Cabeceiras	60.79	41.39	20.1
GO	5204102	Cachoeira Alta	38.78	16.42	2.26
GO	5204201	Cachoeira de Goiás	27.42	29.63	9.82
GO	5204250	Cachoeira Dourada	25.32	23.2	10.45
GO	5204300	Caçu	29.37	15.6	3.18
GO	5204409	Caiapônia	38.31	28.78	11.52
GO	5204508	Caldas Novas	20.99	13.86	4.62
GO	5204557	Caldazinha	38.7	25.31	11.47
GO	5204607	Campestre de Goiás	46.61	32	16.83
GO	5204656	Campinaçu	59.45	42.65	17.07
GO	5204706	Campinorte	61.87	33.24	9.19
GO	5204805	Campo Alegre de Goiás	39.41	28.74	5.66
GO	5204854	Campo Limpo de Goiás	42.72	36.62	11.19
GO	5204904	Campos Belos	50.27	47.68	22.46
GO	5204953	Campos Verdes	46.97	52.1	20.95
GO	5205000	Carmo do Rio Verde	51.74	32.39	7.81
GO	5205059	Castelândia	43.68	31.41	9.73
GO	5205109	Catalão	29.31	13.24	4.02
GO	5205208	Caturaí	42.65	29.22	10.12
GO	5205307	Cavalcante	74	63.67	42.96
GO	5205406	Ceres	27.72	19.65	4.43
GO	5205455	Cezarina	39.61	25.01	9.93
GO	5205471	Chapadão do Céu	21.75	38.62	0.78
GO	5205497	Cidade Ocidental	17.03	16.53	9.34
GO	5205513	Cocalzinho de Goiás	51.88	38.14	16.83
GO	5205521	Colinas do Sul	70.69	55.12	23.57
GO	5205703	Córrego do Ouro	42.47	38.04	9.59
GO	5205802	Corumbá de Goiás	48.32	36.64	16.94
GO	5205901	Corumbaíba	31.72	19.79	5.85
GO	5206206	Cristalina	39.2	29.53	12.85
GO	5206305	Cristianópolis	36.79	19.47	8.14
GO	5206404	Crixás	37.26	35.08	13.81
GO	5206503	Cromínia	42.03	17.56	6.01
GO	5206602	Cumari	36.02	23.74	8.04
GO	5206701	Damianópolis	69.06	57.19	32.41
GO	5206800	Damolândia	50.3	35.45	8.51
GO	5206909	Davinópolis	34.03	31.9	5.74
GO	5207105	Diorama	47.79	32.2	9.99
GO	5207253	Doverlândia	54.42	31.89	8.41
GO	5207352	Edealina	42.21	21.32	6.81
GO	5207402	Edéia	37.17	17.97	2.8
GO	5207501	Estrela do Norte	54.07	32.41	7.41
GO	5207535	Faina	52.82	37.36	14.35
GO	5207600	Fazenda Nova	42.78	33.55	11.14
GO	5207808	Firminópolis	44.88	29.31	5.32
GO	5207907	Flores de Goiás	78.63	54.03	45.17
GO	5208004	Formosa	40.63	31.39	12.16
GO	5208103	Formoso	47.16	40.36	17.98
GO	5208152	Gameleira de Goiás	63.37	42.75	13.54
GO	5208301	Divinópolis de Goiás	71.7	56.43	30.81
GO	5208400	Goianápolis	46.13	31.3	17.18
GO	5208509	Goiandira	36.91	19.2	4.63
GO	5208608	Goianésia	35.4	22.59	4.61
GO	5208707	Goiânia	13.86	8.84	3.09
GO	5208806	Goianira	41.09	21.06	6.83
GO	5208905	Goiás	42.52	27.08	10.28
GO	5209101	Goiatuba	25.1	16.23	3.98
GO	5209150	Gouvelândia	51.37	25.27	8.54
GO	5209200	Guapó	28.69	25.23	8.31
GO	5209291	Guaraíta	66.75	44.62	14.98
GO	5209408	Guarani de Goiás	78.76	62.63	36.52
GO	5209457	Guarinos	67.52	40.24	22
GO	5209606	Heitoraí	52.35	26.01	11.96
GO	5209705	Hidrolândia	45.83	20.5	5.31
GO	5209804	Hidrolina	50.08	34.81	11.56
GO	5209903	Iaciara	66.61	52.37	30.49
GO	5209937	Inaciolândia	40.62	31.31	7.57
GO	5209952	Indiara	34.36	24.96	7.55
GO	5210000	Inhumas	28.09	16.76	3.75
GO	5210109	Ipameri	36.64	18.08	6.61
GO	5210158	Ipiranga de Goiás	47.96	37.54	14.96
GO	5210208	Iporá	26.97	20.47	6.36
GO	5210307	Israelândia	43.87	28.89	7.55
GO	5210406	Itaberaí	42.21	25.7	7.63
GO	5210562	Itaguari	53.49	36.08	4.81
GO	5210604	Itaguaru	45.77	26.95	7.59
GO	5210802	Itajá	29.48	21.82	6.97
GO	5210901	Itapaci	46.8	30.26	8.42
GO	5211008	Itapirapuã	46.5	32.8	9.1
GO	5211206	Itapuranga	43.51	28.99	8.79
GO	5211305	Itarumã	30.15	15.69	5.24
GO	5211404	Itauçu	45.35	26.42	7.89
GO	5211503	Itumbiara	24.35	13.16	3.73
GO	5211602	Ivolândia	46.23	28.48	6.87
GO	5211701	Jandaia	39.16	27.36	6.54
GO	5211800	Jaraguá	53.29	24.76	7.26
GO	5211909	Jataí	28.84	14.04	3.82
GO	5212006	Jaupaci	34.22	34.57	11.44
GO	5212055	Jesúpolis	47.34	38.83	14.29
GO	5212105	Joviânia	36.96	14.66	6.37
GO	5212204	Jussara	36.58	27.82	7.46
GO	5212253	Lagoa Santa	40.85	32.49	3.81
GO	5212303	Leopoldo de Bulhões	41.36	26.57	11.22
GO	5212501	Luziânia	31.45	24.62	11.85
GO	5212600	Mairipotaba	38.88	16.53	12.39
GO	5212709	Mambaí	78.06	59.24	27.71
GO	5212808	Mara Rosa	48.25	43.06	12.82
GO	5212907	Marzagão	43.84	19.17	5.17
GO	5212956	Matrinchã	52.64	34.64	9.1
GO	5213004	Maurilândia	26.45	20.1	5.55
GO	5213053	Mimoso de Goiás	61.21	58.81	23.16
GO	5213087	Minaçu	44.96	28.22	13.2
GO	5213103	Mineiros	28.14	17.36	6.03
GO	5213400	Moiporá	40.58	25.75	16.87
GO	5213509	Monte Alegre de Goiás	71.11	62.36	39.81
GO	5213707	Montes Claros de Goiás	41.72	23.07	9.53
GO	5213756	Montividiu	37.27	57.06	4.24
GO	5213772	Montividiu do Norte	60.62	60.76	40.12
GO	5213806	Morrinhos	28.63	15.25	2.73
GO	5213855	Morro Agudo de Goiás	50.58	36.48	11.09
GO	5213905	Mossâmedes	58.38	39.82	9.19
GO	5214002	Mozarlândia	43.98	66.08	7.21
GO	5214051	Mundo Novo	47.53	38.22	17.2
GO	5214101	Mutunópolis	59.47	35.56	15.74
GO	5214408	Nazário	48.91	27.18	8.37
GO	5214507	Nerópolis	36.25	18.22	7.7
GO	5214606	Niquelândia	48.77	34.18	11.25
GO	5214705	Nova América	44.72	35.15	10.91
GO	5214804	Nova Aurora	50.93	15.21	6.24
GO	5214838	Nova Crixás	38.87	29.39	10.42
GO	5214861	Nova Glória	52.2	39.43	14.49
GO	5214879	Nova Iguaçu de Goiás	67.59	38.61	9.47
GO	5214903	Nova Roma	70.66	59.82	22.5
GO	5215009	Nova Veneza	52.33	26.21	7.62
GO	5215207	Novo Brasil	53.16	25.42	5.31
GO	5215231	Novo Gama	30.51	26.04	13.41
GO	5215256	Novo Planalto	40.58	37.57	22.2
GO	5215306	Orizona	50.49	19.51	7.54
GO	5215405	Ouro Verde de Goiás	34.53	36.64	13.5
GO	5215504	Ouvidor	45.39	22.7	5.35
