Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (2010),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (2010),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (2010),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (2010),
SE,2804508,Nossa Senhora da Glória,307782.023,44185.228,97642.9,29347.607,
SE,2804607,Nossa Senhora das Dores,155310.822,8395.515,43126.107,22837.204,
SE,2804706,Nossa Senhora de Lourdes,36304.789,1637.66,6719.886,4188.215,
SE,2804805,Nossa Senhora do Socorro,1804869.393,357457.475,838777.874,4772.479,
SE,2804904,Pacatuba,146196.387,61356.396,26300.633,32116.398,
SE,2805000,Pedra Mole,20083.334,1083.185,3734.324,6997.952,
SE,2805109,Pedrinhas,42918.46,1843.184,8343.339,7220.708,
SE,2805208,Pinhão,39713.018,3052.227,7747.553,14360.691,
SE,2805307,Pirambu,51722.525,9523.24,11092.062,4064.028,
SE,2805406,Poço Redondo,158640.635,9598.93,24161.954,23127.43,
SE,2805505,Poço Verde,117419.94,7374.972,28706.121,32788.457,
SE,2805604,Porto da Folha,164328.79,11477.455,29169.523,26311.23,
SE,2805703,Propriá,286606.913,52356.135,114554.588,14974.987,
SE,2805802,Riachão do Dantas,97974.922,4026.119,16093.714,31161.112,
SE,2805901,Riachuelo,113415.779,41961.914,22682.52,7982.563,
SE,2806008,Ribeirópolis,130171.386,22651.129,33741.035,14769.382,
SE,2806107,Rosário do Catete,408004.227,412175.288,112688.17,4621.395,
SE,2806206,Salgado,102243.583,6320.93,21528.181,29423.73,
SE,2806305,Santa Luzia do Itanhy,88824.986,5298.792,17405.012,54046.763,
SE,2806404,Santana do São Francisco,35054.882,1710.114,6062.188,10190.326,
SE,2806503,Santa Rosa de Lima,23610.883,1750.226,4069.491,8389.771,
SE,2806602,Santo Amaro das Brotas,70694.687,17818.213,14122.24,14883.57,
SE,2806701,São Cristóvão,501647.586,168819.325,129429.22,18927.525,
SE,2806800,São Domingos,57376.431,11074.274,11652.942,6691.602,
SE,2806909,São Francisco,17877.57,974.081,2571.379,3606.168,
SE,2807006,São Miguel do Aleixo,26556.485,1314.547,4004.116,7478.419,
SE,2807105,Simão Dias,277629.939,39406.146,73593.143,37934.064,
SE,2807204,Siriri,100747.115,71190.738,23079.384,11297.882,
SE,2807303,Telha,17545.342,1399.504,2734.295,2975.285,
SE,2807402,Tobias Barreto,288975.625,25014.542,87041.592,13438.665,
SE,2807501,Tomar do Geru,67990.139,5941.044,12453.95,19964.463,
SE,2807600,Umbaúba,146901.548,9760.818,53464.672,22907.262,
SP,3500105,Adamantina,558184.452,113294.524,346461.65,33606.836,
SP,3500204,Adolfo,102877.186,4663.698,14771.698,28372.95,
SP,3500303,Aguaí,612384.157,169115.226,165907.763,99674.14,
SP,3500402,Águas da Prata,226762.093,16864.252,51138.633,3661.882,
SP,3500501,Águas de Lindóia,197044.928,13473.978,157506.008,3828.321,
SP,3500550,Águas de Santa Bárbara,178177.706,17847.112,43952.544,42438.006,
SP,3500600,Águas de São Pedro,57198.625,6470.376,46735.353,0,
SP,3500709,Agudos,938699.911,868481.564,382243.813,50894.265,
SP,3500758,Alambari,93729.268,4100.987,11120.286,32097.528,
SP,3500808,Alfredo Marcondes,47344.698,8298.89,11384.003,4626.737,
SP,3500907,Altair,142803.134,4715.998,12810.875,43871.792,
SP,3501004,Altinópolis,370055.445,12449.126,105278.566,87404.035,
SP,3501103,Alto Alegre,58816.239,3329.39,15074.588,26864.108,
SP,3501152,Alumínio,1790693.845,797545.096,272525.204,2782.573,
SP,3501202,Álvares Florence,65188.307,48475.648,15154.054,16882.641,
SP,3501301,Álvares Machado,234272.362,47665.073,97929.377,10462.151,
SP,3501400,Álvaro de Carvalho,40565.463,1806.274,9117.415,7866.889,
SP,3501509,Alvinlândia,37377.044,1855.902,9052.651,11549.636,
SP,3501608,Americana,6659418.053,2271238.101,3158060.819,8409.83,
SP,3501707,Américo Brasiliense,684651.202,148669.955,166429.881,17905.743,
SP,3501806,Américo de Campos,62535.73,2552.901,18727.759,18264.553,
SP,3501905,Amparo,2023207.626,1004040.582,821443.563,103477.908,
SP,3502002,Analândia,79478.282,32588.394,25924.816,20898.127,
SP,3502101,Andradina,1093720.788,566750.243,528180.214,79394.777,
SP,3502200,Angatuba,513308.64,238802.507,132325.289,69101.411,
SP,3502309,Anhembi,117516.623,11662.07,16867.59,41300.289,
SP,3502408,Anhumas,41642.251,3757.006,8976.77,16443.954,
SP,3502507,Aparecida,433057.557,68299.614,305048.175,2749.905,
SP,3502606,Aparecida d'Oeste,54919.308,11503.617,17410.325,11657.802,
SP,3502705,Apiaí,309722.365,136288.285,115999.888,87695.618,
SP,3502754,Araçariguama,1501869.707,452040.57,318271.983,697.075,
SP,3502804,Araçatuba,3501841.291,775116.46,2334183.381,119206.043,
SP,3502903,Araçoiaba da Serra,303618.367,75128.571,132233.576,15766.22,
SP,3503000,Aramina,79887.218,4101.59,26257.159,23560.16,
SP,3503109,Arandu,109916.208,5727.069,15226.604,30702.985,
SP,3503158,Arapeí,29832.337,1046.643,5550.317,2286.881,
SP,3503208,Araraquara,4899120.407,1430350.142,2723237.35,110716.487,
SP,3503307,Araras,2593933.442,1017138.811,1396691.897,79790.336,
SP,3503356,Arco-Íris,48687.363,1913.145,4572.175,15632.014,
SP,3503406,Arealva,134358.227,9783.938,37751.015,52114.83,
SP,3503505,Areias,34291.859,712.251,5597.607,3980.31,
SP,3503604,Areiópolis,97076.931,6092.378,22913.839,12728.372,
SP,3503703,Ariranha,931343.473,151665.051,122752.1,21812.007,
SP,3503802,Artur Nogueira,541128.683,134568.821,230079.694,48265.204,
SP,3503901,Arujá,2045662.084,740717.439,707666.403,9527.319,
SP,3503950,Aspásia,23327.289,887.023,3151.006,4706.83,
SP,3504008,Assis,1358039.749,293426.808,947113.887,34686.333,
SP,3504107,Atibaia,3062679.592,941136.587,1751103.634,87745.896,
SP,3504206,Auriflama,201930.287,38544.451,72269.957,13726.1,
SP,3504305,Avaí,71133.728,5921.157,22368.771,68634.061,
SP,3504404,Avanhandava,147629.667,22847.39,42604.581,46674.041,
SP,3504503,Avaré,1280040.091,166446.089,664156.866,83654.362,
SP,3504602,Bady Bassitt,325897.095,75279.096,80760.665,14992.082,
SP,3504701,Balbinos,25499.95,2245.081,3816.636,1343.944,
SP,3504800,Bálsamo,138743.097,17920.594,38115.746,29055.484,
SP,3504909,Bananal,99010.035,39031.144,40088.691,4803.392,
SP,3505005,Barão de Antonina,30732.042,1118.817,10847.676,3631.675,
SP,3505104,Barbosa,66549.208,3118.629,21760.856,20050.863,
SP,3505203,Bariri,588616.786,183922.011,258157.81,43523.333,
SP,3505302,Barra Bonita,809909.916,334386.134,358854.537,14176.462,
SP,3505351,Barra do Chapéu,38248.652,1085.25,7203.089,3626.466,
SP,3505401,Barra do Turvo,51438.321,2673.629,17803.73,3432.885,
SP,3505500,Barretos,1992336.544,626874.427,1161782.846,189623.904,
SP,3505609,Barrinha,326314.479,34160.741,107194.572,26484.877,
SP,3505708,Barueri,27752428.245,3864854.405,17269770,135.505,
SP,3505807,Bastos,362401.375,43676.332,110024.295,249289.196,
SP,3505906,Batatais,1126456.474,278047.51,491575.618,146312.634,
SP,3506003,Bauru,7423744.31,1818952.447,4669161.511,21214.98,
SP,3506102,Bebedouro,3105069.417,272162.966,740931.437,101287.611,
SP,3506201,Bento de Abreu,83555.796,27635.373,21213.151,38746.065,
SP,3506300,Bernardino de Campos,143140.543,22910.718,47115.013,12834.061,
SP,3506359,Bertioga,754244.563,347383.117,515290.217,2410.048,
SP,3506409,Bilac,90456.551,5364.766,35907.084,31795.698,
SP,3506508,Birigui,1631757.132,521794.104,760164.678,48171.048,
SP,3506607,Biritiba-Mirim,288023.232,20485.215,99553.514,128503.944,
SP,3506706,Boa Esperança do Sul,169959.097,10419.655,48920.878,20351.28,
SP,3506805,Bocaina,180449.89,65853.532,74980.405,27473.202,
SP,3506904,Bofete,126099.651,18573.933,26940.769,36076.512,
SP,3507001,Boituva,1309447.847,611325.333,540258.57,23207.74,
SP,3507100,Bom Jesus dos Perdões,278890.698,72787.426,89608.394,6102.371,
SP,3507159,Bom Sucesso de Itararé,30379.163,10497.954,7382.668,2887.335,
SP,3507209,Borá,32639.866,24983.928,14253.441,10543.819,
SP,3507308,Boracéia,103368.137,105865.77,19206.469,14193.469,
SP,3507407,Borborema,229104.102,21886.433,81731.906,66765.323,
SP,3507456,Borebi,48365.46,2104.09,9269.619,16120.305,
SP,3507506,Botucatu,2860583.567,1059448.337,1218794.846,112288.998,
SP,3507605,Bragança Paulista,2769883.144,946684.535,1467351.705,51377.174,
SP,3507704,Braúna,48400.182,5741.659,17271.267,13776.628,
SP,3507753,Brejo Alegre,157107.35,62414.388,31764.995,15214.696,
SP,3507803,Brodowski,253620.641,48763.382,115239.788,35632.282,
SP,3507902,Brotas,394279.958,83052.263,166279.547,62044.962,
SP,3508009,Buri,296254.116,17984.87,63515.251,73123.475,
SP,3508108,Buritama,257811.647,188660.57,84921.098,33560.056,
SP,3508207,Buritizal,272935.154,3968.586,39108.022,25340.203,
SP,3508306,Cabrália Paulista,168761.467,7178.622,12962.265,66243.559,
SP,3508405,Cabreúva,1209616.926,599954.739,371385.143,20190.077,
SP,3508504,Caçapava,2386095.462,1227112.35,873676.099,6816.367,
SP,3508603,Cachoeira Paulista,378522.005,31234.221,183659.764,7705.219,
SP,3508702,Caconde,223058.496,65898.614,50710.777,20363.513,
SP,3508801,Cafelândia,246440.944,29934.103,86306.589,95216.764,
SP,3508900,Caiabu,48953.714,3746.293,10526.387,26642.585,
SP,3509007,Caieiras,1893140.901,927330.302,626992.808,6049.356,
SP,3509106,Caiuá,95661.883,3017.491,11322.162,23977.123,
SP,3509205,Cajamar,5501592.558,1721080.25,2307740.38,226.467,
SP,3509254,Cajati,524593.122,339765.319,184434.941,138503.6,
SP,3509304,Cajobi,117776.565,5595.821,32162.306,25521.024,
SP,3509403,Cajuru,285820.035,62641.82,106639.03,54868.99,
SP,3509452,Campina do Monte Alegre,91398.606,3628.532,38554.513,22219.562,
SP,3509502,Campinas,36688628.768,7585553.125,20454382.658,43155.978,
SP,3509601,Campo Limpo Paulista,975783.714,427536.377,432111.396,3032.656,
SP,3509700,Campos do Jordão,611867.598,90167.771,415674.153,2010.341,
SP,3509809,Campos Novos Paulista,83055.782,3528.036,23570.993,36968.563,
SP,3509908,Cananéia,112491.111,263995.831,111411.451,16336.77,
SP,3509957,Canas,36231.692,3548.084,9952.92,790.496,
SP,3510005,Cândido Mota,499288.619,94963.971,185763.184,81084.959,
SP,3510104,Cândido Rodrigues,54902.988,4557.603,15407.487,20843.397,
SP,3510153,Canitar,37518.105,49727.244,25876.112,6695.352,
SP,3510203,Capão Bonito,630612.248,50817.131,200065.117,131879.45,
SP,3510302,Capela do Alto,186718.501,13159.103,55509.792,25394.081,
SP,3510401,Capivari,1095447.038,377331.501,396699.772,51613.899,
SP,3510500,Caraguatatuba,1345632.454,354695.452,829335.599,3027.852,
SP,3510609,Carapicuíba,3429410.979,564573.835,1449482.128,96.789,
SP,3510708,Cardoso,144643.347,7959.379,43880.083,33474.704,
SP,3510807,Casa Branca,532910.934,45774.628,184285.511,105961.897,
SP,3510906,Cássia dos Coqueiros,40171.481,3139.285,9475.422,38055.593,
SP,3511003,Castilho,770246.714,51260.875,122709.42,69729.818,
SP,3511102,Catanduva,2246522.386,536076.285,1302170.918,43092.861,
SP,3511201,Catiguá,94781.517,4814.675,32809.244,26022.445,
SP,3511300,Cedral,123176.933,36056.55,44328.456,20479.084,
SP,3511409,Cerqueira César,412310.039,101072.123,100052.495,52643.47,
SP,3511508,Cerquilho,2814851.791,486335.006,367316.539,50154.041,
SP,3511607,Cesário Lange,239701.328,39849.874,89428.22,23529.457,
SP,3511706,Charqueada,209179.578,93329.542,85608.769,30139.109,
SP,3511904,Clementina,150519.599,72506.07,51142.774,17810.807,
SP,3512001,Colina,415013.373,169618.186,155561.913,62669.653,
SP,3512100,Colômbia,119139.198,52482.07,44852.136,90675.454,
SP,3512209,Conchal,396917.225,81925.741,130755.234,34598.377,
SP,3512308,Conchas,258075.434,25862.033,91994.122,41345.339,
SP,3512407,Cordeirópolis,1732682.97,413514.823,572960.973,28982.181,
SP,3512506,Coroados,85540.519,17042.874,21978.626,36907.335,
SP,3512605,Coronel Macedo,70746.971,2355.735,8320.364,15567.104,
SP,3512704,Corumbataí,109042.184,5619.532,28423.687,21980.729,
SP,3512803,Cosmópolis,1005081.653,245154.561,372419.816,1170.248,
SP,3512902,Cosmorama,113574.369,60887.93,54004.45,42742.083,
SP,3513009,Cotia,6212596.699,2088389.934,2891409.226,6793.49,
SP,3513108,Cravinhos,521331.456,186265.441,233761.042,45653.364,
SP,3513207,Cristais Paulista,191882.119,8329.494,38413.038,58199.19,
SP,3513306,Cruzália,66304.119,1813.017,13666.864,11813.108,
SP,3513405,Cruzeiro,1169918.431,454552.671,576813.548,5319.843,
SP,3513504,Cubatão,6199085.888,4824853.286,2545131.85,387.156,
SP,3513603,Cunha,140419.029,4278.444,43441.796,14268.858,
SP,3513702,Descalvado,742576.885,220012.376,254043.827,86069.227,
SP,3513801,Diadema,11254522.706,3782401.198,4031440.432,329.083,
SP,3513850,Dirce Reis,27605.87,8507.255,6212.902,4241.205,
SP,3513900,Divinolândia,156503.732,6867.814,61657.527,11228.611,
SP,3514007,Dobrada,69566.1,2659.495,18355.877,16613.092,
SP,3514106,Dois Córregos,483479.471,97359.703,151987.325,56175.607,
SP,3514205,Dolcinópolis,26412.582,2285.765,6268.571,6451.902,
SP,3514304,Dourado,128410.854,23510.044,43046.429,19377.103,
SP,3514403,Dracena,647992.086,85567.347,411637.64,38975.689,
SP,3514502,Duartina,140253.483,15088.538,59842.192,10919.473,
SP,3514601,Dumont,96248.852,17341.363,34912.946,20218.954,
SP,3514700,Echaporã,91414.335,4126.067,24263.478,31363.547,
SP,3514809,Eldorado,159649.981,8845.731,47868.821,94174.266,
SP,3514908,Elias Fausto,727605.855,164788.675,112133.445,43515.362,
SP,3514924,Elisiário,47008.844,3242.387,12032.301,14270.889,
SP,3514957,Embaúba,42292.742,2268.24,8833.345,13444.968,
SP,3515004,Embu,4446703.125,984951.119,2198534.541,116.147,
SP,3515103,Embu-Guaçu,597288.044,171919.47,226064.789,607.364,
SP,3515129,Emilianópolis,35493.91,2331.016,9137.697,13544.037,
SP,3515152,Engenheiro Coelho,239553.083,94476.836,101678.659,17380.916,
SP,3515186,Espírito Santo do Pinhal,760920.451,230171.485,371440.975,55434.262,
SP,3515194,Espírito Santo do Turvo,107635.471,24191.201,20088.057,11905.707,
SP,3515202,Estrela d'Oeste,487807.698,113349.208,76954.201,24041.976,
SP,3515301,Estrela do Norte,44083.116,2936.782,7775.5,15327.99,
SP,3515350,Euclides da Cunha Paulista,65151.336,3687.191,16787.268,9475.234,
SP,3515400,Fartura,207907.865,15563.811,79474.26,25750.168,
SP,3515509,Fernandópolis,1119814.953,164983.832,615244.128,52289.618,
SP,3515608,Fernando Prestes,107387.22,9970.184,28556.58,25202.502,
SP,3515657,Fernão,23325.17,1114.945,5095.638,10847.899,
SP,3515707,Ferraz de Vasconcelos,1603417.476,930038.331,630848.94,729.111,
SP,3515806,Flora Rica,32921.687,1112.941,4542.725,8228.908,
SP,3515905,Floreal,41528.205,4045.578,9987.604,16022.709,
SP,3516002,Flórida Paulista,151522.088,13942.253,45291.337,48592.596,
SP,3516101,Florínia,122162.692,3330.285,22542.891,24278.504,
SP,3516200,Franca,5038841.489,1083654.645,2635360.984,60978.509,
SP,3516309,Francisco Morato,969710.761,77422.086,418216.737,126.618,
SP,3516408,Franco da Rocha,1961018.973,544120.237,616667.571,993.081,
SP,3516507,Gabriel Monteiro,88473.951,5782.906,10742.43,12104.016,
SP,3516606,Gália,111228.628,7868.82,29071.913,26384.602,
SP,3516705,Garça,745161.928,135980.843,341967.077,83235.497,
SP,3516804,Gastão Vidigal,44135.003,2312.28,11197.046,11760.879,
SP,3516853,Gavião Peixoto,519535.707,5627.276,13197.695,23279.925,
SP,3516903,General Salgado,188973.991,38652.467,62825.805,29483.996,
SP,3517000,Getulina,168351.491,7569.984,41147.37,68986.478,
SP,3517109,Glicério,65689.779,7154.519,15508.345,22345.124,
SP,3517208,Guaiçara,121857.706,28447.749,44420.988,21111.076,
SP,3517307,Guaimbê,67587.559,2041.278,18092.906,18110.253,
SP,3517406,Guaíra,856422.361,313619.717,354562.427,168948.084,
SP,3517505,Guapiaçu,369052.706,48952.439,73034.631,54061.033,
SP,3517604,Guapiara,167239.734,35435.39,44078.98,61353.29,
SP,3517703,Guará,311588.19,78941.956,87315.583,41768.672,
SP,3517802,Guaraçaí,116528.676,6834.118,40059.408,50185.774,
SP,3517901,Guaraci,143198.475,35952.723,48426.536,56424.262,
SP,3518008,Guarani d'Oeste,20214.145,2055.693,4384.376,3029.344,
SP,3518107,Guarantã,153221.1,11340.982,30315.944,40966.76,
SP,3518206,Guararapes,686681.05,99105.245,203822.909,174988.017,
SP,3518305,Guararema,457442.754,301328.088,561168.415,15480.643,
SP,3518404,Guaratinguetá,2305140.798,1013671.966,1180753.541,17444.606,
SP,3518503,Guareí,190763.143,19593.868,28849.043,57246.74,
SP,3518602,Guariba,579064.129,213166.367,210816.718,46615.407,
SP,3518701,Guarujá,4150738.222,842752.845,2245260.673,14676.045,
SP,3518800,Guarulhos,37139403.991,10107856.515,16583337.919,13075.854,
SP,3518859,Guatapará,114692.831,4365.128,25666.976,81007.724,
SP,3518909,Guzolândia,53964.554,3387.996,11962.443,14319.295,
SP,3519006,Herculândia,106524.746,30680.142,36455.32,22370.292,
SP,3519055,Holambra,515396.609,79905.017,114461.001,119962.643,
SP,3519071,Hortolândia,6226403.784,3413925.663,3247880.163,444.314,
SP,3519105,Iacanga,403689.93,43263.374,73309.583,35198.379,
SP,3519204,Iacri,74917.258,6002.691,20021.235,48691.504,
SP,3519253,Iaras,131331.426,3860.916,21156.516,32466.815,
SP,3519303,Ibaté,427857.491,126380.895,156106.199,40741.797,
SP,3519402,Ibirá,121947.136,18998.187,41742.593,22255.721,
SP,3519501,Ibirarema,113326.848,35936.853,40838.286,29342.91,
SP,3519600,Ibitinga,806277.746,246974.848,358988.638,66914.588,
SP,3519709,Ibiúna,770429.469,153739.911,299197.95,107475.857,
SP,3519808,Icém,114705.395,24712.06,35685.695,29896.76,
SP,3519907,Iepê,139424.756,6781.669,34768.32,35805.103,
SP,3520004,Igaraçu do Tietê,180645.885,23906.018,81895.967,9555.184,
SP,3520103,Igarapava,606523.204,101754.386,240278.696,53060.444,
SP,3520202,Igaratá,113433.809,12655.303,42219.439,7293.626,
SP,3520301,Iguape,286042.991,18619.867,118184.215,54092.831,
SP,3520400,Ilhabela,343633.015,31110.638,231030.865,1326.108,
SP,3520426,Ilha Comprida,104821.077,8578.049,38753.914,1626.057,
SP,3520442,Ilha Solteira,1301247.123,18543.602,172758.529,35046.15,
SP,3520509,Indaiatuba,5834590.158,2929318.231,2603973.292,25645.641,
SP,3520608,Indiana,42867.748,3268.19,13582.59,8063.825,
SP,3520707,Indiaporã,64455.53,3285.012,16754.637,16644.29,
SP,3520806,Inúbia Paulista,63038.759,4835.747,44781.079,8846.981,
SP,3520905,Ipaussu,303790.532,65380.839,84319.248,26052.178,
SP,3521002,Iperó,440785.081,113960.76,94253.666,9244.216,
SP,3521101,Ipeúna,145238.637,97563.167,51184.98,10593.308,
SP,3521150,Ipiguá,41170.765,8047.067,8401.647,21279.714,
SP,3521200,Iporanga,27297.846,1898.922,6594.567,1238.653,
SP,3521309,Ipuã,211271.177,28934.363,66273.61,61061.928,
SP,3521408,Iracemápolis,533024.416,120367.61,134940.834,20659.827,
SP,3521507,Irapuã,104128.484,5880.703,19885.914,28858.681,
SP,3521606,Irapuru,70926.333,2384.923,21048.296,23447.173,
SP,3521705,Itaberá,306866.508,14737.895,69129.6,89429.063,
SP,3521804,Itaí,405765.468,49823.952,98314.081,87007.938,
SP,3521903,Itajobi,254076.744,34222.23,80984.828,75696.711,
SP,3522000,Itaju,54637.089,3482.376,12277.999,18792.324,
SP,3522109,Itanhaém,937490.023,72611.562,477438.52,27051.197,
SP,3522158,Itaóca,23421.102,1204.619,5152.842,2376.536,
SP,3522208,Itapecerica da Serra,3501045.805,600041.916,1115736.19,5890.599,
SP,3522307,Itapetininga,2548399.313,702529.62,994642.937,315150.175,
SP,3522406,Itapeva,1214679.465,166758.578,518913.672,186096.45,
SP,3522505,Itapevi,5145931.242,1012369.395,2884942.922,106.468,
SP,3522604,Itapira,1738168.072,732228.48,702088.836,45886.547,
SP,3522653,Itapirapuã Paulista,26498.03,1041.372,4308.005,2831.811,
SP,3522703,Itápolis,814407.4,215187.46,360762.26,108201.739,
SP,3522802,Itaporanga,139478.977,6209.902,48567.401,16724.458,
SP,3522901,Itapuí,319278.117,103547.482,107387.018,16153.383,
SP,3523008,Itapura,81983.127,3270.655,13851.397,24979.995,
SP,3523107,Itaquaquecetuba,3256577.972,993887.315,1146008.115,3491.015,
SP,3523206,Itararé,589271.903,60997.471,232160.118,53064.721,
SP,3523305,Itariri,105375.161,7201.834,29398.291,33309.726,
SP,3523404,Itatiba,3421079.206,1219438.43,1148333.107,196474.787,
SP,3523503,Itatinga,262076.382,16772.621,58088.321,49487.77,
SP,3523602,Itirapina,234458.206,122867.519,88924.58,37025.598,
SP,3523701,Itirapuã,77197.574,2865.512,14370.564,11779.504,
SP,3523800,Itobi,69686.075,4344.658,18549.895,13661.667,
SP,3523909,Itu,4196075.143,1460800.486,1977904.487,27219.793,
SP,3524006,Itupeva,2195316.218,977791.449,703078.371,18210.143,
SP,3524105,Ituverava,567188.63,92962.831,299444.269,95685.782,
SP,3524204,Jaborandi,88587.396,7783.576,28978.822,46919.965,
SP,3524303,Jaboticabal,1673714.723,408594.903,757902.891,118860.259,
SP,3524402,Jacareí,5661581.711,2883292.508,2015626.864,17448.01,
SP,3524501,Jaci,160489.224,102053.359,79676.194,18634.441,
SP,3524600,Jacupiranga,236521.625,23294.707,100492.343,98243.088,
SP,3524709,Jaguariúna,3066231.003,1061455.405,1843647.993,8838.087,
SP,3524808,Jales,854443.613,121052.931,418853.935,44994.537,
SP,3524907,Jambeiro,706866.282,100184.49,41567.803,4988.706,
SP,3525003,Jandira,1650308.155,728935.35,682141.84,212.936,
SP,3525102,Jardinópolis,538901.437,100262.825,220266.291,63194.824,
SP,3525201,Jarinu,426671.609,138569.645,210013.555,19824.465,
SP,3525300,Jaú,2050436.702,399184.475,1488229.496,71005.762,
SP,3525409,Jeriquara,92667.799,2927.962,12353.074,20136.766,
SP,3525508,Joanópolis,123397.399,10105.93,47836.742,11164.801,
SP,3525607,João Ramalho,62406.437,4609.151,15734.767,52554.63,
SP,3525706,José Bonifácio,996020.071,155343.865,261831.128,84777.015,
SP,3525805,Júlio Mesquita,39784.291,1391.947,10990.261,4678.415,
SP,3525854,Jumirim,63962.197,14162.655,9425.531,5165.375,
SP,3525904,Jundiaí,20124599.884,6531718.689,11302711.935,53170.214,
SP,3526001,Junqueirópolis,279315.456,54936.543,120579.766,69235.774,
SP,3526100,Juquiá,197145.508,16911.398,74208.578,69137.905,
SP,3526209,Juquitiba,256752.911,33032.537,169292.249,307.098,
SP,3526308,Lagoinha,51478.335,1835.14,17196.212,6374.9,
SP,3526407,Laranjal Paulista,462009.59,198915.172,190299.127,30505.625,
SP,3526506,Lavínia,116794.386,3727.278,19413.23,49696.376,
SP,3526605,Lavrinhas,75031.899,21805.657,20985.302,6297.674,
SP,3526704,Leme,1514703.42,455199.367,713090.844,61563.422,
SP,3526803,Lençóis Paulista,2126645.351,488738.279,634508.19,93511.856,
SP,3526902,Limeira,6712375.343,2770975.196,3037337.746,80424.675,
SP,3527009,Lindóia,82753.783,14092.707,27106.942,4016.785,
SP,3527108,Lins,2187916.233,899342.232,963383.267,44918.739,
SP,3527207,Lorena,1341398.315,420565.965,586320.073,7567.11,
SP,3527256,Lourdes,27519.909,1535.406,5779.625,12941.803,
SP,3527306,Louveira,8914890.863,2318830.121,2380146.539,18225.934,
SP,3527405,Lucélia,241933.913,58725.776,115524.4,23719.072,
SP,3527504,Lucianópolis,32547.417,1343.423,6971.122,7084.256,
SP,3527603,Luís Antônio,663246.691,429047.337,144125.905,56079.324,
SP,3527702,Luiziânia,61786.908,2439.27,13506.609,9870.433,
SP,3527801,Lupércio,59370.818,2520.051,11049.725,12033.951,
SP,3527900,Lutécia,50868.67,3595.819,8585.96,21529.762,
SP,3528007,Macatuba,769685.79,34221.851,129435.757,28299.691,
SP,3528106,Macaubal,98759.444,6197.443,33062.807,38717.452,
SP,3528205,Macedônia,50733.895,9233.667,10724.269,20587.97,
SP,3528304,Magda,49050.648,2992.078,13438.46,21971.709,
SP,3528403,Mairinque,897099.484,484184.111,334884.583,10537.243,
SP,3528502,Mairiporã,1186366.463,298228.055,482879.951,237.684,
SP,3528601,Manduri,102685.681,12489.996,27891.337,9206.057,
SP,3528700,Marabá Paulista,73912.036,14951.956,18576.778,48287.282,
SP,3528809,Maracaí,429194.099,91279.995,98735.226,58893.567,
SP,3528858,Marapoama,81594.021,38646.293,22381.457,14508.114,
SP,3528908,Mariápolis,36422.063,2652.785,11248.121,17688.051,
SP,3529005,Marília,3916984.369,966560.175,2427293.602,49101.66,
SP,3529104,Marinópolis,34103.22,1344.51,5015.603,6217.698,
SP,3529203,Martinópolis,313247.561,32830.341,105685.553,42664.294,
SP,3529302,Matão,5860252.003,791210.431,802539.583,67126.647,
SP,3529401,Mauá,7352092.676,3607276.802,3329123.794,931.608,
SP,3529500,Mendonça,58144.155,43661.181,32911.003,15416.513,
SP,3529609,Meridiano,59056.908,45888.512,31128.322,19172.682,
SP,3529658,Mesópolis,48587.611,2589.087,7773.086,30194.161,
SP,3529708,Miguelópolis,281767.713,230076.771,95420.859,96904.913,
SP,3529807,Mineiros do Tietê,112174.405,11333.887,35449.554,19529.166,
SP,3529906,Miracatu,273365.414,17303.128,111240.268,149020.936,
SP,3530003,Mira Estrela,35164.717,1769.789,9172.709,6476.653,
SP,3530102,Mirandópolis,289504.11,52328.478,140905.921,47847.135,
SP,3530201,Mirante do Paranapanema,139437.688,38771.941,54100.596,33208.657,
SP,3530300,Mirassol,942084.369,289269.285,419109.209,20110.288,
SP,3530409,Mirassolândia,44774.462,2152.075,10968.421,25261.285,
SP,3530508,Mococa,1272054.669,272420.135,482162.426,77913.312,
SP,3530607,Moji das Cruzes,8810329.13,3035153.075,4007638.137,143174.236,
SP,3530706,Mogi Guaçu,2925445.168,1210066.169,1342754.037,178547.475,
SP,3530805,Moji-Mirim,2732949.681,884386.962,1098156.778,74813.81,
SP,3530904,Mombuca,41943.009,3779.988,9623.467,18627.717,
SP,3531001,Monções,226878.466,17797.334,11861.198,21593.461,
SP,3531100,Mongaguá,501687.531,51196.459,224233.845,5052.343,
SP,3531209,Monte Alegre do Sul,129293.422,36768.867,38287.595,19125.564,
SP,3531308,Monte Alto,1014405.325,266998.373,407311.328,81915.922,
SP,3531407,Monte Aprazível,553553.707,94173.719,166806.985,59630.081,
SP,3531506,Monte Azul Paulista,380958.333,26214.03,135778.003,39347.198,
SP,3531605,Monte Castelo,69273.309,2449.125,17855.17,25167.713,
SP,3531704,Monteiro Lobato,51082.881,4704.924,15822.855,5134.048,
SP,3531803,Monte Mor,1193388.642,977100.256,395600.089,8083.071,
SP,3531902,Morro Agudo,715954.088,199857.213,226302.739,179044.85,
SP,3532009,Morungaba,329027.351,139109.25,90345.105,14668.813,
SP,3532058,Motuca,63012.784,4917.302,16552.271,32831.155,
