Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (1970),
SP,3504008,Assis,416677.574898393,123866.993089907,232685.518788516,60125.0630199701,
SP,3504107,Atibaia,318062.109476672,112083.516847851,135200.252206187,70778.3404226343,
SP,3504206,Auriflama,59866.6106309899,14674.3604027113,27399.7600602919,17792.4901679865,
SP,3504305,Avaí,34335.6574693271,12495.861112461,6897.4779698222,14942.3183870439,
SP,3504404,Avanhandava,26862.6416989984,9622.9332751603,9757.1315929445,7482.5768308936,
SP,3504503,Avaré,278486.614330714,88649.0843920446,150257.956626085,39579.5733125838,
SP,3504602,Bady Bassitt,9897.5054437914,286.3771061167,4685.0339124103,4926.0944252647,
SP,3504701,Balbinos,1626.4776962931,170.268018489,881.5615816043,574.6480961995,
SP,3504800,Bálsamo,27339.6631609706,3999.6922876789,8469.7315125632,14870.2393607286,
SP,3504909,Bananal,57703.4250155408,15788.2489295465,22094.197979552,19820.9781064421,
SP,3505005,Barão de Antonina,12686.6278454738,1142.9161610354,6116.7584782569,5426.9532061815,
SP,3505104,Barbosa,30594.4956197916,6175.3390570179,8486.9759236778,15932.1806390962,
SP,3505203,Bariri,133417.285964984,53978.2576759882,50505.4333511984,28933.5949377975,
SP,3505302,Barra Bonita,217430.591017164,110026.053025369,73945.3076146323,33459.2303771623,
SP,3505351,Barra do Chapéu,,,,,
SP,3505401,Barra do Turvo,4333.672443508,483.3262810337,2490.6126108859,1359.7335515884,
SP,3505500,Barretos,505718.645311639,169134.124058097,237918.084157165,98666.4370963759,
SP,3505609,Barrinha,43304.0974930043,5487.9443368531,18901.5114597805,18914.6416963706,
SP,3505708,Barueri,218259.535422439,103513.651298192,113676.603416995,1069.2807072519,
SP,3505807,Bastos,164059.140786818,59203.8220437009,39209.8875255028,65645.4312176144,
SP,3505906,Batatais,203654.890390204,56030.6451417526,89599.2150084413,58025.030240011,
SP,3506003,Bauru,1554042.25933806,363442.192109492,1118272.83799392,72327.229234646,
SP,3506102,Bebedouro,385472.174885432,117448.65569987,162737.186655988,105286.332529574,
SP,3506201,Bento de Abreu,16804.5593013093,2955.2272787608,2656.8826736161,11192.4493489324,
SP,3506300,Bernardino de Campos,52308.7364905224,7084.4760355328,30946.8853385717,14277.3751164181,
SP,3506359,Bertioga,,,,,
SP,3506409,Bilac,24768.9106059329,3367.6602033256,9572.7845593415,11828.4658432655,
SP,3506508,Birigui,280777.883477858,128586.909136067,113349.868767213,38841.1055745784,
SP,3506607,Biritiba-Mirim,35052.2160760858,12502.6051054024,12538.7468121362,10010.8641585472,
SP,3506706,Boa Esperança do Sul,34448.1594187899,5581.751676075,8463.6979812224,20402.7097614923,
SP,3506805,Bocaina,69268.8907831473,30602.9735626435,15907.650333292,22758.2668872118,
SP,3506904,Bofete,31853.4322704162,4406.8939246847,6895.5496778793,20550.9886678519,
SP,3507001,Boituva,71540.0137596848,23287.5848489535,23566.6035756801,24685.8253350514,
SP,3507100,Bom Jesus dos Perdões,26024.8599145432,11384.4217129476,6259.3357287686,8381.1024728273,
SP,3507159,Bom Sucesso de Itararé,,,,,
SP,3507209,Borá,6019.0751848368,49.12632534,1580.4138128273,4389.5350466695,
SP,3507308,Boracéia,11440.2516044659,803.3033905084,3263.4932023042,7373.4550116533,
SP,3507407,Borborema,48517.1061529235,4842.9694629738,13113.3342772183,30560.8024127312,
SP,3507456,Borebi,,,,,
SP,3507506,Botucatu,439001.405775681,130892.15332272,272744.701872663,35364.5505802975,
SP,3507605,Bragança Paulista,417712.457715449,150447.174168988,229673.703379131,37591.580167329,
SP,3507704,Braúna,17757.4007243516,1219.2512490371,5308.3027067139,11229.8467686008,
SP,3507753,Brejo Alegre,,,,,
SP,3507803,Brodowski,55675.2323435426,12397.1277251362,15946.5970064541,27331.5076119524,
SP,3507902,Brotas,91211.102552163,20259.9303132081,26865.2704493063,44085.9017896484,
SP,3508009,Buri,32000.1364937102,3448.5206199889,15685.3188878915,12866.2969858298,
SP,3508108,Buritama,37614.3851662891,5961.9613413379,13831.6712448478,17820.7525801034,
SP,3508207,Buritizal,18631.4508944687,1899.0212954403,6771.0605729324,9961.369026096,
SP,3508306,Cabrália Paulista,17796.7549296665,1372.1223324699,4791.8130318614,11632.8195653352,
SP,3508405,Cabreúva,41433.4932358474,12216.2672482834,11948.6049442421,17268.6210433219,
SP,3508504,Caçapava,367176.271687245,214225.313925261,129065.049364091,23885.9083978918,
SP,3508603,Cachoeira Paulista,85837.9976009957,30946.928078577,45441.853468692,9449.2160537267,
SP,3508702,Caconde,73523.485031863,7257.3518244272,22106.7159284423,44159.4172789937,
SP,3508801,Cafelândia,77148.6717974564,17810.1206472793,36532.1492816119,22806.4018685652,
SP,3508900,Caiabu,32959.9867246793,1159.3731249793,8881.4403975386,22919.1732021614,
SP,3509007,Caieiras,281386.190812404,236879.459240015,48314.6471877738,-3807.9156153856,
SP,3509106,Caiuá,33210.0141910878,2485.2627735886,6284.0674928903,24440.6839246089,
SP,3509205,Cajamar,183661.098246564,149555.873869841,32676.8458434087,1428.3785333143,
SP,3509254,Cajati,,,,,
SP,3509304,Cajobi,36048.6436866334,2556.9370583754,6665.1113166569,26826.595311601,
SP,3509403,Cajuru,60733.2328482146,16698.2065564562,20533.1518220454,23501.8744697131,
SP,3509452,Campina do Monte Alegre,,,,,
SP,3509502,Campinas,6600265.62617032,2625862.83677415,3855360.95329379,119041.836102349,
SP,3509601,Campo Limpo Paulista,464373.097464575,410932.705345448,53648.4368694492,-208.0447503226,
SP,3509700,Campos do Jordão,117424.649409948,36380.1613450104,78956.4721967214,2088.0158682172,
SP,3509809,Campos Novos Paulista,19122.4899665137,1146.6546735596,6975.333329491,11000.501963463,
SP,3509908,Cananéia,24283.3947298946,9275.3377045281,13827.1945557347,1180.8624696315,
SP,3509957,Canas,,,,,
SP,3510005,Cândido Mota,123707.296321814,30406.0392749071,57422.8611613561,35878.3958855513,
SP,3510104,Cândido Rodrigues,30718.5062517178,1794.3802633653,19900.0626197115,9024.0633686408,
SP,3510153,Canitar,,,,,
SP,3510203,Capão Bonito,150539.65562423,16601.4030696565,57830.8224647888,76107.4300897856,
SP,3510302,Capela do Alto,21415.9612801111,1470.9996531135,6015.2240542413,13929.7375727563,
SP,3510401,Capivari,154157.989424528,52923.138982188,55037.5229243004,46197.3275180405,
SP,3510500,Caraguatatuba,111227.551248205,48154.8340618252,61764.247412647,1308.4697737333,
SP,3510609,Carapicuíba,350167.175340016,211205.864837881,139484.138191025,-522.8276888893,
SP,3510708,Cardoso,63418.9759492153,3613.9103686194,28618.2121361885,31186.8534444073,
SP,3510807,Casa Branca,110689.446038144,18278.4448195098,60888.9805261146,31522.0206925201,
SP,3510906,Cássia dos Coqueiros,8938.0413696775,227.504246515,1758.7109730815,6951.826150081,
SP,3511003,Castilho,147990.343981253,54655.4779747027,27689.8926603271,65644.9733462241,
SP,3511102,Catanduva,393463.007558582,102584.862379299,255623.425672164,35254.7195071179,
SP,3511201,Catiguá,31474.4899642695,1259.3815388113,6951.8888374708,23263.2195879874,
SP,3511300,Cedral,32974.1324039104,4710.8207115678,12081.2717590912,16182.0399332514,
SP,3511409,Cerqueira César,44700.6019812688,8333.021262216,19736.2914316393,16631.2892874135,
SP,3511508,Cerquilho,70971.7710833138,33649.7589960114,19930.8786949039,17391.1333923987,
SP,3511607,Cesário Lange,24274.3411459185,2109.8873201873,9002.0973003235,13162.3565254077,
SP,3511706,Charqueada,51442.1712801637,17085.4383617895,15459.3961140089,18897.3368043654,
SP,3511904,Clementina,23208.3316070076,2161.8451981296,7021.8120901813,14024.6743186966,
SP,3512001,Colina,64114.8736474053,5940.4635937621,28159.9933251093,30014.416728534,
SP,3512100,Colômbia,34200.335986633,6316.1094766767,8586.246672344,19297.9798376124,
SP,3512209,Conchal,89945.0239608524,64100.0640185682,16831.3199092586,9013.6400330256,
SP,3512308,Conchas,50871.0133039613,11475.3209914362,24938.4495678245,14457.2427447006,
SP,3512407,Cordeirópolis,114867.225468788,53432.1787240294,29999.0522379669,31435.9945067923,
SP,3512506,Coroados,32021.2061757142,811.1049974487,7941.7327677059,23268.3684105596,
SP,3512605,Coronel Macedo,24019.3170050824,566.5149602441,5980.3289278831,17472.4731169552,
SP,3512704,Corumbataí,17892.3584343547,3425.7622572975,3806.7649110775,10659.8312659795,
SP,3512803,Cosmópolis,148498.401583151,83033.0660454949,35679.6845399969,29785.65099766,
SP,3512902,Cosmorama,48268.9294020918,4381.2146384481,16643.0233919271,27244.6913717168,
SP,3513009,Cotia,384088.310737168,258245.1887914,119409.719827333,6433.4021184328,
SP,3513108,Cravinhos,142966.840441755,31725.9687357419,54427.1434869764,56813.7282190375,
SP,3513207,Cristais Paulista,31958.3614251592,2687.8078613734,9239.9954871281,20030.5580766576,
SP,3513306,Cruzália,49003.1375337557,2824.1172262011,12988.3771128658,33190.6431946888,
SP,3513405,Cruzeiro,421908.850182948,256913.437396596,154237.085039298,10758.3277470541,
SP,3513504,Cubatão,2885778.51154912,2479582.49900409,404787.45720288,1408.5553421527,
SP,3513603,Cunha,48059.8825624766,4532.4790487965,23780.2237004513,19747.1798132286,
SP,3513702,Descalvado,148789.497742648,43709.8907572185,41214.7840366448,63864.8229487853,
SP,3513801,Diadema,1192801.59363191,896233.148498118,295822.570632809,745.8745009868,
SP,3513850,Dirce Reis,,,,,
SP,3513900,Divinolândia,64893.5295070673,3576.3115405719,16623.077288151,44694.1406783444,
SP,3514007,Dobrada,38408.4676464836,3962.4882232831,5527.1306770929,28918.8487461076,
SP,3514106,Dois Córregos,180232.152418688,27948.7811615719,36144.8291376894,116138.542119427,
SP,3514205,Dolcinópolis,7085.3564719488,177.7127324857,1510.8966594709,5396.7470799923,
SP,3514304,Dourado,30151.2960669237,4667.8625212884,10216.4071576125,15267.0263880225,
SP,3514403,Dracena,232455.75947969,65741.7111226973,136908.735770099,29805.3125868948,
SP,3514502,Duartina,81354.9822359384,22536.3332604696,24784.2363174313,34034.4126580375,
SP,3514601,Dumont,30924.7380065797,4589.0891554622,6424.2319238317,19911.4169272859,
SP,3514700,Echaporã,23692.2837412186,2805.3432721566,8716.0577278507,12170.8827412115,
SP,3514809,Eldorado,20760.308356931,2447.8443970203,8898.3784074708,9414.0855524401,
SP,3514908,Elias Fausto,86064.7446602312,19505.1598317229,14637.5612098859,51922.0236186221,
SP,3514924,Elisiário,,,,,
SP,3514957,Embaúba,,,,,
SP,3515004,Embu,185914.204939788,127718.656619648,56727.6715398079,1467.8767803328,
SP,3515103,Embu-Guaçu,49054.2014169529,26168.6644602823,22477.9495222062,407.5874344644,
SP,3515129,Emilianópolis,,,,,
SP,3515152,Engenheiro Coelho,,,,,
SP,3515186,Espírito Santo do Pinhal,198238.089243372,67755.8347214348,81278.8136839869,49203.4408379508,
SP,3515194,Espírito Santo do Turvo,,,,,
SP,3515202,Estrela d'Oeste,42694.9155324276,5558.404545468,15100.2508680514,22036.2601189084,
SP,3515301,Estrela do Norte,17102.258029687,516.0793407832,4284.8830515003,12301.2956374036,
SP,3515350,Euclides da Cunha Paulista,,,,,
SP,3515400,Fartura,49964.2900046058,6758.3073902977,22943.0362262494,20262.9463880586,
SP,3515509,Fernandópolis,241047.154883626,63752.4401425789,139530.763487128,37763.9512539211,
SP,3515608,Fernando Prestes,28419.8751256576,1148.1493977581,6688.7129103281,20583.0128175715,
SP,3515657,Fernão,,,,,
SP,3515707,Ferraz de Vasconcelos,127108.740272055,63019.5735506513,59859.936470819,4229.2302505847,
SP,3515806,Flora Rica,36010.0919566852,268.0401144294,7224.2815570339,28517.7702852219,
SP,3515905,Floreal,21564.40116635,1498.9673948386,6241.0293464971,13824.4044250142,
SP,3516002,Flórida Paulista,95930.470623651,10859.1153376622,24914.8067897313,60156.5484962572,
SP,3516101,Florínia,31379.0008363612,913.0014778415,8464.4702247859,22001.5291337335,
SP,3516200,Franca,818807.666811646,449680.257997009,330334.860182533,38792.5486321026,
SP,3516309,Francisco Morato,40010.8022493549,17948.5857727293,21974.6012037535,87.615272872,
SP,3516408,Franco da Rocha,121211.460410437,53322.6579011816,65629.5467694111,2259.2557398445,
SP,3516507,Gabriel Monteiro,15548.8978261905,800.5142777939,3354.6183811328,11393.7651672637,
SP,3516606,Gália,70201.5228180201,9327.4835150205,18770.2950273019,42103.7442756978,
SP,3516705,Garça,301426.876933985,82789.8096576776,117640.031601101,100997.035675206,
SP,3516804,Gastão Vidigal,17335.7307514752,1824.5785028768,7099.2825311485,8411.86971745,
SP,3516853,Gavião Peixoto,,,,,
SP,3516903,General Salgado,67126.7436888017,4380.8763326727,22774.2653002949,39971.6020558339,
SP,3517000,Getulina,45291.0288255082,6237.6731716462,18669.7284072993,20383.6272465627,
SP,3517109,Glicério,22544.814229951,1142.7363127253,5637.5908812821,15764.4870359435,
SP,3517208,Guaiçara,22365.9462622146,3736.5325787338,6088.5698638537,12540.8438196274,
SP,3517307,Guaimbê,23436.9908834094,2715.4630991005,7353.9725013121,13367.5552829968,
SP,3517406,Guaíra,190311.266845784,24213.0867185765,66310.5790709541,99787.6010562537,
SP,3517505,Guapiaçu,27147.1006939986,1589.9080861731,9358.0677411967,16199.124866629,
SP,3517604,Guapiara,82358.2309110636,9104.9268752994,12485.8232825423,60767.4807532221,
SP,3517703,Guará,84316.4462763732,27783.7757326241,26849.5381238526,29683.1324198965,
SP,3517802,Guaraçaí,52875.3439658201,5064.2977240664,15927.0592858467,31883.986955907,
SP,3517901,Guaraci,65816.3806420906,5323.670059093,15191.839302499,45300.8712804985,
SP,3518008,Guarani d'Oeste,26187.1817987015,1662.3253889466,7193.677397272,17331.1790124829,
SP,3518107,Guarantã,23296.6696539526,1466.765205537,7120.8811400776,14709.023308338,
SP,3518206,Guararapes,188047.215624514,75643.0174224429,54804.7785202883,57599.4196817837,
SP,3518305,Guararema,77644.6816206114,38260.288382063,24087.982201675,15296.4110368734,
SP,3518404,Guaratinguetá,745044.857113519,276601.210289716,431366.989308951,37076.657514849,
SP,3518503,Guareí,22755.7447931551,1351.6347984656,8171.9368722987,13232.1731223905,
SP,3518602,Guariba,120326.728585231,61337.8479883434,26840.0188184725,32148.8617784157,
SP,3518701,Guarujá,622092.827087059,260029.681497912,360707.92791854,1355.2176706065,
SP,3518800,Guarulhos,4751490.99497962,3086470.87411439,1657637.79569382,7382.3251714049,
SP,3518859,Guatapará,,,,,
SP,3518909,Guzolândia,32923.4325751348,1297.4405889847,7033.6040884617,24592.3878976884,
SP,3519006,Herculândia,34804.9602632133,3806.6244406315,11582.9251243472,19415.4106982348,
SP,3519055,Holambra,,,,,
SP,3519071,Hortolândia,,,,,
SP,3519105,Iacanga,39335.5786859237,7721.0066139292,12319.3125364386,19295.2595355559,
SP,3519204,Iacri,27436.1137100167,1147.3963141241,5738.348202856,20550.3691930363,
SP,3519253,Iaras,,,,,
SP,3519303,Ibaté,57375.6954370055,28473.5120949574,13332.1126125739,15570.070729474,
SP,3519402,Ibirá,33166.4072366729,5598.3558128521,12593.4260833639,14974.6253404572,
SP,3519501,Ibirarema,25301.9900190864,4454.7826008177,8987.7857946258,11859.4216236429,
SP,3519600,Ibitinga,139741.944232411,31295.808503324,69843.5817904362,38602.5539386513,
SP,3519709,Ibiúna,129193.244260278,14129.1126164098,53443.1269453981,61621.0046984708,
SP,3519808,Icém,45637.3918099352,17629.5838332517,10492.4070570161,17515.4009196676,
SP,3519907,Iepê,69186.0054054418,16287.1064866406,21857.9766613812,31040.92225742,
SP,3520004,Igaraçu do Tietê,44318.5108005759,7411.6976756983,16191.2731168535,20715.5400080241,
SP,3520103,Igarapava,125021.067409364,52885.9039625465,47621.9022227962,24513.2612240216,
SP,3520202,Igaratá,12681.8253529664,3401.8471075227,4332.9698148096,4947.0084306341,
SP,3520301,Iguape,60097.301558167,14954.5943958493,37244.8219076846,7897.8852546334,
SP,3520400,Ilhabela,24823.5483060768,10814.7873154453,13651.0053598187,357.7556308128,
SP,3520426,Ilha Comprida,,,,,
SP,3520442,Ilha Solteira,,,,,
SP,3520509,Indaiatuba,367210.38327781,177765.615212409,126009.649594122,63435.1184712782,
SP,3520608,Indiana,21635.6944235924,2201.5858461391,8044.5495538223,11389.5590236311,
SP,3520707,Indiaporã,35113.316926399,1944.2381684301,9725.0847742165,23443.9939837524,
SP,3520806,Inúbia Paulista,15952.7525657877,3903.9535344444,5605.871366784,6442.9276645596,
SP,3520905,Ipaussu,23650.3759551068,21779.3740619573,20468.0640368599,-18597.0621437103,
SP,3521002,Iperó,32599.8162319238,3261.0785138395,19862.9426074125,9475.7951106718,
SP,3521101,Ipeúna,13936.9139783439,713.260597886,3334.9424549172,9888.7109255407,
SP,3521150,Ipiguá,,,,,
SP,3521200,Iporanga,5777.6338312263,410.2170991038,2283.1822624435,3084.234469679,
SP,3521309,Ipuã,60582.0336931167,13535.95456451,18441.9280310794,28604.1510975273,
SP,3521408,Iracemápolis,108690.502049987,53623.4461694101,21785.4127464364,33281.6431341405,
SP,3521507,Irapuã,19156.1603276658,1387.5981247111,6688.1435111992,11080.4186917556,
SP,3521606,Irapuru,57635.3737323613,9664.9354075992,21812.5255767019,26157.9127480602,
SP,3521705,Itaberá,51221.3007758523,3839.4121493092,14924.1603419866,32457.7282845563,
SP,3521804,Itaí,63747.9425482428,9667.6214627237,20956.2624455433,33124.0586399759,
SP,3521903,Itajobi,49643.9360277128,8640.7577177982,14595.3524004231,26407.8259094917,
SP,3522000,Itaju,28246.0452225656,556.8593089722,6961.6200159605,20727.5658976328,
SP,3522109,Itanhaém,138363.297989973,34735.3853511518,71353.450115557,32274.4625232647,
SP,3522158,Itaóca,,,,,
SP,3522208,Itapecerica da Serra,164822.290525047,81831.4366378855,74748.9581582429,8241.8957289186,
SP,3522307,Itapetininga,452453.63036129,162211.071341812,212619.539129088,77623.0198903903,
SP,3522406,Itapeva,355360.060239813,174638.267716451,115984.520227436,64737.2722959261,
SP,3522505,Itapevi,252558.934918382,184939.137684811,67850.8747723441,-231.0775387729,
SP,3522604,Itapira,282728.959475898,119791.563032268,99986.7386293239,62950.657814306,
SP,3522653,Itapirapuã Paulista,,,,,
SP,3522703,Itápolis,107005.863106311,19802.2597690164,46005.4503064127,41198.1530308827,
SP,3522802,Itaporanga,52875.2742845404,5642.4470565099,20715.3857150746,26517.4415129559,
SP,3522901,Itapuí,53589.8015008421,8294.5639674188,13576.955577377,31718.2819560464,
SP,3523008,Itapura,48010.9692960658,8320.9721326102,7055.3235551075,32634.6736083482,
SP,3523107,Itaquaquecetuba,154197.933530156,74936.6775591635,63198.9721730692,16062.2837979243,
SP,3523206,Itararé,131314.77646009,27730.4095665461,75241.5937288168,28342.7731647272,
SP,3523305,Itariri,26006.158932466,4379.5972343368,11539.1924110388,10087.3692870903,
SP,3523404,Itatiba,310973.592068821,177157.286137366,105475.359768445,28340.9461630117,
SP,3523503,Itatinga,82797.2340597584,58306.3394813116,18287.3445161879,6203.5500622588,
SP,3523602,Itirapina,66088.1313406952,7149.5786576127,35121.540647949,23817.0120351334,
SP,3523701,Itirapuã,19178.9870465454,2026.7198861603,4708.0299750479,12444.2371853374,
SP,3523800,Itobi,21105.6547332079,2087.5881749979,6497.6878491164,12520.3787090933,
SP,3523909,Itu,427716.247004306,169083.521570928,225247.553708607,33385.1717247725,
SP,3524006,Itupeva,48628.9102272975,6031.1441910471,8128.3250091237,34469.4410271267,
SP,3524105,Ituverava,207201.237355352,35316.6679837886,134670.752072685,37213.8172988789,
SP,3524204,Jaborandi,33024.418709911,1609.5737792093,10221.0255465438,21193.8193841581,
SP,3524303,Jaboticabal,398742.241464618,126106.373004211,169341.286325553,103294.582134854,
SP,3524402,Jacareí,894255.674525113,602325.115759965,273683.733266004,18246.825499142,
SP,3524501,Jaci,8918.6253648876,335.9188851273,2604.4521921492,5978.2542876112,
SP,3524600,Jacupiranga,92678.76498246,57378.5866237622,25834.7706720287,9465.4076866692,
SP,3524709,Jaguariúna,78449.6099786481,21582.4411003212,28817.9055310271,28049.2633472997,
SP,3524808,Jales,199778.747142358,57695.5065107199,100154.758324103,41928.482307535,
SP,3524907,Jambeiro,12690.6641717224,585.8731114838,4251.6426540557,7853.1484061829,
SP,3525003,Jandira,111366.306989565,82650.5925032867,28688.5069768575,27.2075094208,
SP,3525102,Jardinópolis,117812.701496797,16268.5651615568,51231.2521789932,50312.8841562476,
SP,3525201,Jarinu,24550.794217111,4256.1953960035,6939.8370376763,13354.761783431,
SP,3525300,Jaú,651831.296405412,292494.54324874,263997.056927957,95339.6962287124,
SP,3525409,Jeriquara,7437.1229896604,323.5563291045,1869.4662325864,5244.1004279696,
SP,3525508,Joanópolis,37321.2279219039,5487.5037312016,10955.7740704378,20877.9501202645,
SP,3525607,João Ramalho,17313.3763423372,401.4544060933,3637.0454584882,13274.8764777557,
SP,3525706,José Bonifácio,140316.605928126,56446.2365365582,42195.2298012077,41675.1395903606,
SP,3525805,Júlio Mesquita,28565.5133378993,461.4849318709,4992.0459405019,23111.9824655265,
SP,3525854,Jumirim,,,,,
SP,3525904,Jundiaí,2752479.08013251,1684787.93833329,1000224.78258605,67466.3592131807,
SP,3526001,Junqueirópolis,115109.58209164,28844.9639718464,42033.0140798519,44231.6040399421,
SP,3526100,Juquiá,34823.2291560857,6137.5544355816,19274.1882686101,9411.4864518941,
SP,3526209,Juquitiba,24130.4514371763,5300.5646381689,11261.324183113,7568.5626158946,
SP,3526308,Lagoinha,19321.3429232573,1152.5233484489,6555.9758249117,11612.8437498967,
SP,3526407,Laranjal Paulista,90395.3665122743,22040.7275849722,39146.0959687506,29208.5429585517,
SP,3526506,Lavínia,60758.4104453482,2712.4840057523,11072.5497173136,46973.3767222823,
SP,3526605,Lavrinhas,15141.8117016488,4741.9476780095,4904.2209462746,5495.6430773647,
SP,3526704,Leme,312428.386574512,149312.022786223,94363.5306427502,68752.8331455393,
SP,3526803,Lençóis Paulista,174616.75892592,79201.3055189258,65159.2530004129,30256.2004065816,
SP,3526902,Limeira,1264339.69615914,729938.696719942,422553.679931695,111847.319507507,
SP,3527009,Lindóia,22853.690563008,12782.3135140716,5415.1087553087,4656.2682936275,
SP,3527108,Lins,387507.11033626,88097.6596872422,261761.350146224,37648.1005027936,
SP,3527207,Lorena,380126.711681439,144136.14707005,224289.634249356,11700.9303620336,
SP,3527256,Lourdes,,,,,
SP,3527306,Louveira,63908.9639859357,16469.3799073374,19178.6893122499,28260.8947663484,
SP,3527405,Lucélia,127244.919860542,30660.9386561742,55392.5391497592,41191.4420546098,
SP,3527504,Lucianópolis,18605.6937538597,2663.711813823,4110.5713473363,11831.4105927003,
SP,3527603,Luís Antônio,33343.156429156,18834.8030878097,7918.2330957055,6590.1202456409,
SP,3527702,Luiziânia,13990.9339237889,525.0622218638,4632.9297523389,8832.9419495862,
SP,3527801,Lupércio,10970.7889262897,709.8642258704,3749.239830415,6511.6848700046,
SP,3527900,Lutécia,16347.9648546911,672.8191125521,5202.5484669273,10472.5972752117,
SP,3528007,Macatuba,137715.960950213,86256.7931374039,16845.6091339128,34613.5586788967,
SP,3528106,Macaubal,26167.0149097095,1859.8868410337,7844.3179502181,16462.8101184576,
SP,3528205,Macedônia,27351.7535533633,714.3656659456,6212.5386380596,20424.8492493584,
SP,3528304,Magda,19980.1080361453,1162.6514228326,5252.7063654274,13564.7502478854,
SP,3528403,Mairinque,329496.190392817,258732.841395582,59409.3379471208,11354.0110501143,
SP,3528502,Mairiporã,157537.510501371,98698.2550047593,55564.3709473055,3274.8845493072,
SP,3528601,Manduri,33465.4222470189,4429.7398597118,11459.0028483525,17576.6795389546,
SP,3528700,Marabá Paulista,45339.2123485929,107.0145134554,8367.3153859229,36864.8824492146,
SP,3528809,Maracaí,54632.2072309128,20153.6654179127,15511.289654858,18967.2521581421,
SP,3528858,Marapoama,,,,,
SP,3528908,Mariápolis,40118.9342360933,1439.4609468167,10207.4139541835,28472.0593350931,
SP,3529005,Marília,909305.225613948,373896.366816358,441577.82143575,93831.0373618371,
SP,3529104,Marinópolis,9273.0503887831,516.145652978,3508.804655843,5248.1000799621,
SP,3529203,Martinópolis,137180.465283153,26006.5536982863,47063.5477090701,64110.3638757974,
SP,3529302,Matão,324542.53993064,157710.766603396,91536.9594065567,75294.8139206872,
SP,3529401,Mauá,2167267.00544985,1778194.6908142,388400.584076783,671.7305588711,
SP,3529500,Mendonça,16296.8487650017,1518.2693487568,5535.4150201323,9243.1643961125,
SP,3529609,Meridiano,21201.8389516226,1188.5853597888,4594.8778575306,15418.3757343032,
SP,3529658,Mesópolis,,,,,
SP,3529708,Miguelópolis,176428.585397143,81172.846172681,53931.2986400854,41324.4405843768,
SP,3529807,Mineiros do Tietê,30836.9641570619,8363.7692332306,8944.0554947053,13529.139429126,
SP,3529906,Miracatu,48336.5729127483,12905.8715133979,26256.6174128069,9174.0839865436,
SP,3530003,Mira Estrela,13628.3168845776,223.8699674131,4693.2901071103,8711.1568100543,
SP,3530102,Mirandópolis,154533.853091816,27048.9297427044,54017.9189790374,73467.0043700739,
SP,3530201,Mirante do Paranapanema,68966.0533840045,8654.5006693527,30078.7846127747,30232.7681018771,
SP,3530300,Mirassol,102261.567354577,40060.1021567429,49935.1474376188,12266.3177602161,
SP,3530409,Mirassolândia,9563.6633149897,411.7445849736,2628.400995028,6523.5177349881,
SP,3530508,Mococa,262485.668193915,111131.621156821,88034.1239309259,63319.9231061692,
SP,3530607,Moji das Cruzes,1811668.58808558,985892.10565167,695579.464223478,130197.018210431,
SP,3530706,Mogi Guaçu,833163.416087613,643348.481644717,152902.473641376,36912.460801518,
SP,3530805,Moji-Mirim,370900.368031214,159432.721382132,161190.171308706,50277.4753403766,
SP,3530904,Mombuca,33748.9834482838,2521.8206289227,8017.7387753545,23209.4240440066,
SP,3531001,Monções,7568.8366940071,689.0374541018,2215.6034653974,4664.1957745078,
SP,3531100,Mongaguá,51490.0644821726,19057.9802402302,27819.4934052915,4612.590836651,
SP,3531209,Monte Alegre do Sul,21674.712049717,3981.6308989814,6894.0027403289,10799.0784104067,
SP,3531308,Monte Alto,193146.069963097,73551.4712559805,66593.8855476194,53000.7131594975,
SP,3531407,Monte Aprazível,88804.3568803699,12646.6775674947,53625.4264319314,22532.2528809438,
SP,3531506,Monte Azul Paulista,72380.8612675313,9808.6076347814,17942.4485471205,44629.8050856292,
SP,3531605,Monte Castelo,8904.4539908916,2079.0222032531,3681.1486703172,3144.2831173214,
SP,3531704,Monteiro Lobato,9414.9964289847,2854.9503900398,3447.4189777615,3112.6270611835,
SP,3531803,Monte Mor,77024.9390639523,13553.4070393153,24038.7966661706,39432.7353584666,
SP,3531902,Morro Agudo,127453.659772284,22375.6033605747,29483.2371664535,75594.8192452567,
SP,3532009,Morungaba,34904.1002372165,16700.7707484502,10961.7911706228,7241.5383181437,
SP,3532058,Motuca,,,,,
SP,3532108,Murutinga do Sul,21531.0595142262,1186.9222009155,7077.3903190714,13266.7469942393,
SP,3532157,Nantes,,,,,
SP,3532207,Narandiba,7883.7828153541,624.8482644876,9277.3807143626,-2018.4461634961,
SP,3532306,Natividade da Serra,28431.9576808055,2434.8196870119,10293.0811661306,15704.056827663,
SP,3532405,Nazaré Paulista,75970.0275119514,46058.1268575645,17242.3811611379,12669.5194932489,
SP,3532504,Neves Paulista,29456.7943473071,6407.0974994047,13421.9822947065,9627.7145531959,
SP,3532603,Nhandeara,47009.0973412382,3251.9384220745,24185.021115753,19572.1378034105,
SP,3532702,Nipoã,9641.0490094718,351.8289077155,3570.9521733314,5718.2679284249,
